"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_Italian","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"111","2022-09-26 12:39:22","2022-09-26 12:44:43",0,100,321,1,"2022-09-26 12:44:45","anonymous","IT",0.899999976158142,1,25,1,1,1,10,6,5,"4|3|2|1|5",60,15,15,10,0,"4|3|2|1|5",1,"4|3|2|1|5",70,20,5,5,0,"4|3|2|1|5",2,43,57,"2|1",2,36,64,"2|1",2,1,2,4,5,2,"Italiano/a","Italia","Italiani",321,"Italiano","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Italy"
"112","2022-09-26 12:37:15","2022-09-26 12:47:09",0,100,593,1,"2022-09-26 12:47:09","anonymous","IT",1,1,22,0,1,1,6,2,1,"1|2|3|4|5",64,28,5,3,0,"1|2|3|4|5",1,"1|2|3|4|5",34,59,5,2,0,"1|2|3|4|5",7,40,60,"1|2",3,44,56,"1|2",4,5,2,5,0,2,"Italiano/a","Italia","Italiani",593,"Italiano","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"113","2022-09-26 13:06:33","2022-09-26 13:07:01",0,100,27,1,"2022-09-26 13:07:01","anonymous","IT",0.899999976158142,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",27,"Italiano","","18-29",NA,NA,"","","","","Italy"
"114","2022-09-26 13:10:28","2022-09-26 13:10:57",0,100,28,1,"2022-09-26 13:10:57","anonymous","IT",1,1,28,0,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",28,"Italiano","","18-29",NA,NA,"","","","","Italy"
"115","2022-09-26 13:12:55","2022-09-26 13:13:14",0,100,19,1,"2022-09-26 13:13:14","anonymous","IT",0.899999976158142,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",19,"Italiano","","18-29",NA,NA,"","","","","Italy"
"116","2022-09-26 13:26:25","2022-09-26 13:27:15",0,100,49,1,"2022-09-26 13:27:16","anonymous","IT",NA,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",49,"Italiano","","18-29",NA,NA,"","","","","Italy"
"117","2022-09-26 13:31:35","2022-09-26 13:31:59",0,100,24,1,"2022-09-26 13:31:59","anonymous","IT",0.899999976158142,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",24,"Italiano","","18-29",NA,NA,"","","","","Italy"
"118","2022-09-26 13:45:25","2022-09-26 13:46:01",0,100,36,1,"2022-09-26 13:46:01","anonymous","IT",1,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",36,"Italiano","","18-29",NA,NA,"","","","","Italy"
"119","2022-09-26 13:51:37","2022-09-26 13:54:12",0,100,154,1,"2022-09-26 13:54:12","anonymous","IT",1,1,26,1,1,1,10,10,1,"1|2|3|4|5",60,20,10,5,5,"1|2|3|4|5",1,"1|2|3|4|5",70,10,10,5,5,"1|2|3|4|5",7,63,37,"1|2",4,73,27,"1|2",4,7,2,4,2,1,"Italiano/a","Italia","Italiani",154,"Italiano","Speeder","18-29",1,1,"Control","Pass","FL_63","Control","Italy"
"120","2022-09-26 14:08:36","2022-09-26 14:13:38",0,100,301,1,"2022-09-26 14:13:39","anonymous","IT",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",301,"Italiano","","18-29",NA,NA,"","","","","Italy"
"121","2022-09-26 14:33:08","2022-09-26 14:37:00",0,100,232,1,"2022-09-26 14:37:02","anonymous","IT",1,1,66,1,1,1,8,8,1,"4|3|2|1|5",50,40,10,0,0,"4|3|2|1|5",1,"4|3|2|1|5",40,10,20,30,0,"4|3|2|1|5",6,29,71,"2|1",3,30,70,"2|1",3,6,2,3,6,2,"Italiano/a","Italia","Italiani",232,"Italiano","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"122","2022-09-26 14:55:52","2022-09-26 14:56:19",0,100,26,1,"2022-09-26 14:56:19","anonymous","IT",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",26,"Italiano","","18-29",NA,NA,"","","","","Italy"
"123","2022-09-26 14:58:23","2022-09-26 14:58:41",0,100,17,1,"2022-09-26 14:58:41","anonymous","IT",1,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",17,"Italiano","","18-29",NA,NA,"","","","","Italy"
"124","2022-09-26 12:27:35","2022-09-26 15:01:49",0,100,9253,1,"2022-09-26 15:01:49","anonymous","IT",1,1,24,0,1,1,10,10,1,"4|3|2|1|5",24,70,2,4,0,"4|3|2|1|5",1,"4|3|2|1|5",36,59,0,5,0,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",9253,"Italiano","","18-29",1,0,"Control","","FL_76","Control","Italy"
"125","2022-09-26 15:01:42","2022-09-26 15:03:21",0,100,98,1,"2022-09-26 15:03:21","anonymous","IT",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",98,"Italiano","","18-29",NA,NA,"","","","","Italy"
"126","2022-09-26 14:53:26","2022-09-26 15:09:19",0,100,952,1,"2022-09-26 15:09:21","anonymous","IT",1,1,27,1,1,1,8,7,1,"4|3|2|1|5",15,45,30,0,10,"4|3|2|1|5",2,"4|3|2|1|5",25,10,10,40,15,"4|3|2|1|5",4,30,70,"2|1",3,55,45,"2|1",3,5,2,4,8,1,"Italiano/a","Italia","Italiani",952,"Italiano","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Italy"
"127","2022-09-26 15:37:42","2022-09-26 15:43:40",0,100,358,1,"2022-09-26 15:43:42","anonymous","IT",1,1,36,0,1,1,10,10,2,"1|2|3|4|5",25,40,30,5,0,"1|2|3|4|5",1,"1|2|3|4|5",25,40,15,20,0,"1|2|3|4|5",7,25,75,"1|2",4,25,75,"1|2",4,7,2,6,7,1,"Italiano/a","Italia","Italiani",358,"Italiano","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"128","2022-09-26 15:55:27","2022-09-26 15:56:36",0,100,68,1,"2022-09-26 15:56:36","anonymous","IT",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",68,"Italiano","","18-29",NA,NA,"","","","","Italy"
"129","2022-09-26 15:57:31","2022-09-26 16:00:30",0,100,179,1,"2022-09-26 16:00:30","anonymous","IT",1,1,20,1,1,1,10,9,1,"4|3|2|1|5",43,26,8,19,4,"4|3|2|1|5",1,"4|3|2|1|5",39,13,21,18,9,"4|3|2|1|5",7,24,76,"2|1",4,37,63,"2|1",4,7,2,4,2,1,"Italiano/a","Italia","Italiani",179,"Italiano","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"130","2022-09-26 16:03:24","2022-09-26 16:04:09",0,100,45,1,"2022-09-26 16:04:10","anonymous","IT",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",45,"Italiano","","18-29",NA,NA,"","","","","Italy"
"131","2022-09-26 16:00:03","2022-09-26 16:07:48",0,100,464,1,"2022-09-26 16:07:48","anonymous","IT",0.300000011920929,1,24,1,1,1,10,10,2,"4|3|2|1|5",55,45,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",40,45,10,0,5,"4|3|2|1|5",7,37,63,"2|1",3,60,40,"2|1",1,4,2,5,8,2,"Italiano/a","Italia","Italiani",464,"Italiano","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Italy"
"132","2022-09-26 16:34:35","2022-09-26 16:57:50",0,100,1395,1,"2022-09-26 16:57:50","anonymous","IT",0.899999976158142,1,27,1,1,1,10,5,2,"1|2|3|4|5",27,36,37,0,0,"1|2|3|4|5",1,"1|2|3|4|5",10,29,31,30,0,"1|2|3|4|5",5,47,53,"1|2",2,39,61,"1|2",2,6,2,4,5,1,"Italiano/a","Italia","Italiani",1395,"Italiano","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Italy"
"133","2022-09-26 17:09:55","2022-09-26 17:13:34",0,100,218,1,"2022-09-26 17:13:36","anonymous","IT",1,1,22,1,1,1,5,5,1,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",95,5,0,0,0,"1|2|3|4|5",5,30,70,"1|2",3,50,50,"1|2",3,5,2,4,5,2,"Italiano/a","Italia","Italiani",218,"Italiano","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"134","2022-09-26 17:40:37","2022-09-26 17:40:55",0,100,17,1,"2022-09-26 17:40:57","anonymous","IT",1,1,22,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",17,"Italiano","","18-29",NA,NA,"","","","","Italy"
"135","2022-09-26 17:31:11","2022-09-26 17:49:23",0,100,1091,1,"2022-09-26 17:49:23","anonymous","IT",1,1,29,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",1091,"Italiano","","18-29",NA,NA,"","","","","Italy"
"136","2022-09-26 17:49:18","2022-09-26 17:52:53",0,100,214,1,"2022-09-26 17:52:53","anonymous","IT",1,1,25,1,1,1,1,1,3,"1|2|3|4|5",4,10,80,6,0,"1|2|3|4|5",3,"1|2|3|4|5",5,10,80,5,0,"1|2|3|4|5",7,95,5,"1|2",1,95,5,"1|2",1,999,2,6,7,1,"Italiano/a","Italia","Italiani",214,"Italiano","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Italy"
"137","2022-09-26 17:53:32","2022-09-26 17:54:06",0,100,33,1,"2022-09-26 17:54:07","anonymous","IT",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",33,"Italiano","","18-29",NA,NA,"","","","","Italy"
"138","2022-09-26 18:07:05","2022-09-26 18:10:46",0,100,220,1,"2022-09-26 18:10:47","anonymous","IT",1,1,28,1,1,1,10,10,1,"4|3|2|1|5",46,4,39,11,0,"4|3|2|1|5",3,"4|3|2|1|5",30,16,29,25,0,"4|3|2|1|5",6,27,73,"2|1",4,25,75,"2|1",3,6,2,4,5,1,"Italiano/a","Italia","Italiani",220,"Italiano","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"139","2022-09-26 18:27:08","2022-09-26 18:31:43",0,100,274,1,"2022-09-26 18:31:44","anonymous","IT",1,1,28,1,1,1,10,10,1,"1|2|3|4|5",32,32,0,0,36,"1|2|3|4|5",1,"1|2|3|4|5",31,33,0,0,36,"1|2|3|4|5",3,68,32,"1|2",3,33,67,"1|2",4,6,2,4,5,1,"Italiano/a","Italia","Italiani",274,"Italiano","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Italy"
"140","2022-09-26 18:55:50","2022-09-26 18:58:01",0,100,131,1,"2022-09-26 18:58:01","anonymous","IT",1,1,28,1,1,1,10,9,1,"1|2|3|4|5",19,28,37,0,16,"1|2|3|4|5",2,"1|2|3|4|5",48,32,20,0,0,"1|2|3|4|5",3,75,25,"1|2",4,50,50,"1|2",2,7,2,4,1,2,"Italiano/a","Italia","Italiani",131,"Italiano","Speeder","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"141","2022-09-26 19:17:53","2022-09-26 19:22:18",0,100,265,1,"2022-09-26 19:22:18","anonymous","IT",1,1,28,1,1,1,10,8,1,"4|3|2|1|5",80,8,2,10,0,"4|3|2|1|5",1,"4|3|2|1|5",80,8,2,10,0,"4|3|2|1|5",7,60,40,"2|1",4,60,40,"2|1",4,4,2,5,3,2,"Italiano/a","Italia","Italiani",265,"Italiano","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Italy"
"142","2022-09-26 20:35:41","2022-09-26 20:36:24",0,100,42,1,"2022-09-26 20:36:25","anonymous","IT",1,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",42,"Italiano","","18-29",NA,NA,"","","","","Italy"
"143","2022-09-26 21:47:57","2022-09-26 21:48:42",0,100,44,1,"2022-09-26 21:48:43","anonymous","IT",1,1,20,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",44,"Italiano","","18-29",NA,NA,"","","","","Italy"
"144","2022-09-26 21:51:57","2022-09-26 21:56:38",0,100,280,1,"2022-09-26 21:56:39","anonymous","IT",1,1,25,1,1,1,10,10,1,"4|3|2|1|5",0,50,0,50,0,"4|3|2|1|5",1,"4|3|2|1|5",0,49,51,0,0,"4|3|2|1|5",7,50,50,"2|1",4,50,50,"2|1",2,7,2,4,5,1,"Italiano/a","Italia","Italiani",280,"Italiano","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"145","2022-09-26 21:56:18","2022-09-26 21:56:53",0,100,34,1,"2022-09-26 21:56:53","anonymous","IT",0.899999976158142,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",34,"Italiano","","18-29",NA,NA,"","","","","Italy"
"146","2022-09-26 22:32:28","2022-09-26 22:33:11",0,100,43,1,"2022-09-26 22:33:12","anonymous","IT",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",43,"Italiano","","18-29",NA,NA,"","","","","Italy"
"147","2022-09-26 22:37:26","2022-09-26 22:37:54",0,100,27,1,"2022-09-26 22:37:54","anonymous","IT",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",27,"Italiano","","18-29",NA,NA,"","","","","Italy"
"148","2022-09-27 09:02:37","2022-09-27 09:09:05",0,100,387,1,"2022-09-27 09:09:05","anonymous","IT",1,1,53,1,1,1,10,10,1,"1|2|3|4|5",82,0,0,0,18,"1|2|3|4|5",4,"1|2|3|4|5",59,23,9,8,1,"1|2|3|4|5",7,90,10,"1|2",4,37,63,"1|2",4,7,2,4,5,2,"Italiano/a","Italia","Italiani",387,"Italiano","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"149","2022-09-27 09:20:32","2022-09-27 09:21:02",0,100,29,1,"2022-09-27 09:21:02","anonymous","IT",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",29,"Italiano","","18-29",NA,NA,"","","","","Italy"
"150","2022-09-27 10:38:02","2022-09-27 10:43:00",0,100,297,1,"2022-09-27 10:43:00","anonymous","IT",1,1,25,1,1,1,5,0,2,"1|2|3|4|5",40,53,4,3,0,"1|2|3|4|5",2,"1|2|3|4|5",39,54,4,3,0,"1|2|3|4|5",7,80,20,"1|2",3,70,30,"1|2",4,6,2,6,3,1,"Italiano/a","Italia","Italiani",297,"Italiano","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Italy"
"151","2022-09-27 11:54:13","2022-09-27 11:55:01",0,100,47,1,"2022-09-27 11:55:01","anonymous","IT",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",47,"Italiano","","18-29",NA,NA,"","","","","Italy"
"152","2022-09-26 09:58:48","2022-09-27 12:20:51",0,100,94923,1,"2022-09-27 12:20:53","anonymous","IT",1,1,29,0,1,1,7,5,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",94923,"Italiano","","18-29",NA,NA,"","","FL_88","","Italy"
"153","2022-09-27 14:12:07","2022-09-27 14:13:28",0,100,80,1,"2022-09-27 14:13:29","anonymous","IT",1,1,24,1,1,1,9,9,3,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",3,"4|3|2|1|5",0,0,9,91,0,"4|3|2|1|5",6,0,100,"2|1",2,0,100,"2|1",2,2,2,4,4,2,"Italiano/a","Italia","Italiani",80,"Italiano","Speeder","18-29",0,1,"Control","Pass","FL_64","Control","Italy"
"154","2022-09-27 14:19:24","2022-09-27 14:24:28",0,100,304,1,"2022-09-27 14:24:29","anonymous","IT",1,1,21,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",87,13,0,0,0,"4|3|2|1|5",7,16,84,"2|1",4,39,61,"2|1",4,6,2,4,5,1,"Italiano/a","Italia","Italiani",304,"Italiano","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"155","2022-09-27 14:28:18","2022-09-27 14:29:55",0,100,97,1,"2022-09-27 14:29:56","anonymous","IT",1,1,19,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",97,"Italiano","","18-29",NA,NA,"","","","","Italy"
"156","2022-09-27 20:38:23","2022-09-27 20:38:50",0,100,26,1,"2022-09-27 20:38:50","anonymous","IT",1,1,20,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",26,"Italiano","","18-29",NA,NA,"","","","","Italy"
"157","2022-09-28 10:05:28","2022-09-28 10:09:04",0,100,216,1,"2022-09-28 10:09:05","anonymous","IT",1,1,59,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,50,50,"1|2",2,51,49,"1|2",1,2,2,6,9,1,"Italiano/a","Italia","Italiani",216,"Italiano","Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"158","2022-09-28 12:15:30","2022-09-28 12:18:10",0,100,159,1,"2022-09-28 12:18:10","anonymous","IT",1,1,29,1,1,1,10,10,1,"4|3|2|1|5",23,0,22,55,0,"4|3|2|1|5",3,"4|3|2|1|5",0,6,50,44,0,"4|3|2|1|5",5,22,78,"2|1",3,50,50,"2|1",3,6,2,4,5,2,"Italiano/a","Italia","Italiani",159,"Italiano","Speeder","18-29",0,0,"Control","Pass","FL_88","Control","Italy"
"159","2022-09-28 13:36:39","2022-09-28 13:44:37",0,100,477,1,"2022-09-28 13:44:39","anonymous","IT",NA,1,62,0,1,1,10,10,2,"1|2|3|4|5",40,50,0,0,10,"1|2|3|4|5",1,"1|2|3|4|5",60,30,0,0,10,"1|2|3|4|5",7,30,70,"1|2",4,40,60,"1|2",4,7,2,5,1,1,"Italiano/a","Italia","Italiani",477,"Italiano","Complete","60+",0,1,"Control","Pass","FL_64","Control","Italy"
"160","2022-09-28 17:06:27","2022-09-28 17:08:28",0,100,120,1,"2022-09-28 17:08:28","anonymous","IT",0.800000011920929,1,35,1,1,1,9,8,2,"4|3|2|1|5",52,48,0,0,0,"4|3|2|1|5",4,"4|3|2|1|5",5,4,3,66,22,"4|3|2|1|5",7,49,51,"2|1",4,36,64,"2|1",4,7,2,6,2,1,"Italiano/a","Italia","Italiani",120,"Italiano","Speeder","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"161","2022-09-28 17:07:07","2022-09-28 17:09:57",0,100,169,1,"2022-09-28 17:09:57","anonymous","IT",1,1,21,1,1,1,10,10,1,"4|3|2|1|5",28,26,1,10,35,"4|3|2|1|5",2,"4|3|2|1|5",30,43,15,12,0,"4|3|2|1|5",7,40,60,"2|1",3,43,57,"2|1",4,7,2,5,0,1,"Italiano/a","Italia","Italiani",169,"Italiano","Speeder","18-29",1,1,"Control","Pass","FL_63","Control","Italy"
"162","2022-09-28 17:06:38","2022-09-28 17:10:12",0,100,213,1,"2022-09-28 17:10:12","anonymous","IT",0.899999976158142,1,65,0,1,1,10,10,2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",6,60,40,"1|2",4,40,60,"1|2",4,7,2,4,3,1,"Italiano/a","Italia","Italiani",213,"Italiano","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"163","2022-09-28 17:07:27","2022-09-28 17:11:56",0,100,268,1,"2022-09-28 17:11:57","anonymous","IT",1,1,58,1,1,1,10,10,1,"4|3|2|1|5",13,66,9,9,3,"4|3|2|1|5",1,"4|3|2|1|5",14,63,5,10,8,"4|3|2|1|5",7,39,61,"2|1",4,16,84,"2|1",3,5,2,6,10,2,"Italiano/a","Italia","Italiani",268,"Italiano","Complete","50-59",1,1,"Control","Pass","FL_63","Control","Italy"
"164","2022-09-28 17:10:31","2022-09-28 17:12:03",0,100,92,1,"2022-09-28 17:12:04","anonymous","IT",1,1,36,1,1,1,7,7,2,"4|3|2|1|5",7,37,37,19,0,"4|3|2|1|5",3,"4|3|2|1|5",0,33,23,44,0,"4|3|2|1|5",6,48,52,"2|1",3,39,61,"2|1",3,7,2,5,6,1,"Italiano/a","Italia","Italiani",92,"Italiano","Speeder","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"165","2022-09-28 17:08:07","2022-09-28 17:12:07",0,100,240,1,"2022-09-28 17:12:08","anonymous","IT",1,1,40,0,1,1,10,10,2,"1|2|3|4|5",29,60,11,0,0,"1|2|3|4|5",2,"1|2|3|4|5",46,54,0,0,0,"1|2|3|4|5",5,34,66,"1|2",2,42,58,"1|2",2,6,2,6,8,1,"Italiano/a","Italia","Italiani",240,"Italiano","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Italy"
"166","2022-09-28 17:07:04","2022-09-28 17:12:33",0,100,328,1,"2022-09-28 17:12:33","anonymous","IT",1,1,37,1,1,1,10,10,1,"4|3|2|1|5",15,10,15,24,36,"4|3|2|1|5",1,"4|3|2|1|5",15,30,12,23,20,"4|3|2|1|5",6,65,35,"2|1",3,41,59,"2|1",3,7,2,4,0,1,"Italiano/a","Italia","Italiani",328,"Italiano","Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"167","2022-09-28 17:10:10","2022-09-28 17:12:57",0,100,167,1,"2022-09-28 17:12:57","anonymous","IT",1,1,18,1,1,1,10,10,2,"4|3|2|1|5",59,41,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",40,60,0,0,0,"4|3|2|1|5",2,40,60,"2|1",2,38,62,"2|1",2,4,3,NA,NA,NA,"Italiano/a","Italia","Italiani",167,"Italiano","QualityFail","18-29",0,1,"Control","Fail","FL_64","Control","Italy"
"168","2022-09-28 17:12:06","2022-09-28 17:13:37",0,100,90,1,"2022-09-28 17:13:37","anonymous","IT",1,1,44,0,1,1,6,9,2,"4|3|2|1|5",0,8,92,0,0,"4|3|2|1|5",3,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",7,0,100,"2|1",4,100,0,"2|1",4,7,2,5,4,2,"Italiano/a","Italia","Italiani",90,"Italiano","Speeder","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"169","2022-09-28 17:10:38","2022-09-28 17:13:59",0,100,201,1,"2022-09-28 17:13:59","anonymous","IT",0.800000011920929,1,41,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",4,33,67,"1|2",3,0,100,"1|2",4,6,2,4,3,2,"Italiano/a","Italia","Italiani",201,"Italiano","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Italy"
