"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_singular_en","Country_en","Nationality_plural_en","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"236","2022-09-29 15:54:14","2022-09-29 16:06:14",0,100,719,1,"2022-09-29 16:06:14","anonymous","EN",1,1,66,0,1,1,10,10,2,"1|2|3|4|5",13,11,57,0,19,"1|2|3|4|5",2,"1|2|3|4|5",28,23,0,9,40,"1|2|3|4|5",5,41,59,"1|2",2,85,15,"1|2",1,5,2,3,5,1,"Canadien/Canadienne","Canada","Canadiens",719,"Canadian","Canada","Canadians","Complete","60+",1,1,"Control","Pass","FL_63","Control","Canada"
"237","2022-09-29 15:53:37","2022-09-29 16:07:49",0,100,852,1,"2022-09-29 16:07:49","anonymous","EN",1,1,55,0,1,1,10,5,1,"1|2|3|4|5",69,30,0,0,1,"1|2|3|4|5",1,"1|2|3|4|5",74,25,0,0,1,"1|2|3|4|5",2,64,36,"1|2",3,71,29,"1|2",2,5,2,3,2,1,"Canadien/Canadienne","Canada","Canadiens",852,"Canadian","Canada","Canadians","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"238","2022-09-29 16:25:11","2022-09-29 16:25:51",0,100,39,1,"2022-09-29 16:25:52","anonymous","EN",0.800000011920929,1,40,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",39,"Canadian","Canada","Canadians","Screenout","40-49",NA,NA,"","","","","Canada"
"239","2022-09-29 16:25:23","2022-09-29 16:27:37",0,100,133,1,"2022-09-29 16:27:37","anonymous","EN",1,1,18,1,1,1,8,2,1,"4|3|2|1|5",23,37,20,20,0,"4|3|2|1|5",1,"4|3|2|1|5",33,34,16,17,0,"4|3|2|1|5",5,33,67,"2|1",2,39,61,"2|1",3,99,2,3,4,1,"Canadien/Canadienne","Canada","Canadiens",133,"Canadian","Canada","Canadians","Speeder","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"240","2022-09-29 16:25:00","2022-09-29 16:27:39",0,100,159,1,"2022-09-29 16:27:40","anonymous","EN",1,1,45,0,1,1,10,10,1,"4|3|2|1|5",62,19,12,7,0,"4|3|2|1|5",1,"4|3|2|1|5",62,22,8,8,0,"4|3|2|1|5",6,60,40,"2|1",3,51,49,"2|1",3,6,2,5,6,1,"Canadien/Canadienne","Canada","Canadiens",159,"Canadian","Canada","Canadians","Speeder","40-49",1,1,"Control","Pass","FL_63","Control","Canada"
"241","2022-09-29 16:24:11","2022-09-29 16:27:48",0,100,217,1,"2022-09-29 16:27:48","anonymous","EN",1,1,57,0,1,1,5,10,5,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",7,0,100,"2|1",4,0,100,"2|1",4,99,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",217,"Canadian","Canada","Canadians","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"242","2022-09-29 16:24:22","2022-09-29 16:27:55",0,100,213,1,"2022-09-29 16:27:56","anonymous","EN",1,1,50,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"4|3|2|1|5",61,27,9,3,0,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",213,"Canadian","Canada","Canadians","","50-59",NA,NA,"","","FL_88","","Canada"
"243","2022-09-29 16:24:30","2022-09-29 16:27:57",0,100,207,1,"2022-09-29 16:27:58","anonymous","EN",1,1,41,0,1,1,10,10,1,"1|2|3|4|5",81,8,0,11,0,"1|2|3|4|5",1,"1|2|3|4|5",63,31,4,2,0,"1|2|3|4|5",4,29,71,"1|2",3,35,65,"1|2",3,5,2,5,2,1,"Canadien/Canadienne","Canada","Canadiens",207,"Canadian","Canada","Canadians","Complete","40-49",1,0,"Control","Pass","FL_76","Control","Canada"
"244","2022-09-29 16:24:15","2022-09-29 16:27:58",0,100,222,1,"2022-09-29 16:27:58","anonymous","EN",1,1,54,0,1,1,10,10,1,"1|2|3|4|5",80,15,5,0,0,"1|2|3|4|5",1,"1|2|3|4|5",90,6,2,0,2,"1|2|3|4|5",1,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",222,"Canadian","Canada","Canadians","","50-59",0,1,"Control","","FL_64","Control","Canada"
"245","2022-09-29 16:25:25","2022-09-29 16:28:11",0,100,165,1,"2022-09-29 16:28:11","anonymous","EN",0.899999976158142,1,40,0,1,1,10,7,1,"4|3|2|1|5",39,20,20,21,0,"4|3|2|1|5",1,"4|3|2|1|5",56,17,6,21,0,"4|3|2|1|5",2,81,19,"2|1",4,73,27,"2|1",3,5,2,3,1,1,"Canadien/Canadienne","Canada","Canadiens",165,"Canadian","Canada","Canadians","Speeder","40-49",1,0,"Control","Pass","FL_76","Control","Canada"
"246","2022-09-29 16:24:14","2022-09-29 16:28:22",0,100,248,1,"2022-09-29 16:28:23","anonymous","FR-CA",0.899999976158142,1,44,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",4,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",7,82,18,"1|2",4,72,28,"1|2",4,7,2,3,6,1,"Canadien/Canadienne","Canada","Canadiens",248,"Canadian","Canada","Canadians","Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"247","2022-09-29 16:24:08","2022-09-29 16:29:08",0,100,299,1,"2022-09-29 16:29:08","anonymous","EN",1,1,33,0,1,1,10,10,2,"4|3|2|1|5",30,30,15,15,10,"4|3|2|1|5",2,"4|3|2|1|5",30,40,10,10,10,"4|3|2|1|5",3,50,50,"2|1",2,50,50,"2|1",2,4,2,4,7,1,"Canadien/Canadienne","Canada","Canadiens",299,"Canadian","Canada","Canadians","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"248","2022-09-29 16:25:21","2022-09-29 16:29:19",0,100,238,1,"2022-09-29 16:29:20","anonymous","FR-CA",0.899999976158142,1,45,1,1,1,9,8,1,"4|3|2|1|5",22,39,9,17,13,"4|3|2|1|5",1,"4|3|2|1|5",20,43,17,7,13,"4|3|2|1|5",6,79,21,"2|1",3,80,20,"2|1",4,5,2,6,1,1,"Canadien/Canadienne","Canada","Canadiens",238,"Canadian","Canada","Canadians","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Canada"
"249","2022-09-29 16:25:05","2022-09-29 16:30:12",0,100,306,1,"2022-09-29 16:30:12","anonymous","EN",0.899999976158142,1,65,1,1,1,10,10,2,"1|2|3|4|5",10,79,0,0,11,"1|2|3|4|5",2,"1|2|3|4|5",10,79,0,0,11,"1|2|3|4|5",3,70,30,"1|2",3,39,61,"1|2",2,6,2,3,6,1,"Canadien/Canadienne","Canada","Canadiens",306,"Canadian","Canada","Canadians","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"250","2022-09-29 16:24:12","2022-09-29 16:30:23",0,100,371,1,"2022-09-29 16:30:24","anonymous","EN",1,1,61,0,1,1,10,8,2,"1|2|3|4|5",30,70,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",59,41,0,0,0,"1|2|3|4|5",5,18,82,"1|2",3,14,86,"1|2",3,6,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",371,"Canadian","Canada","Canadians","Complete","60+",1,1,"Control","Pass","FL_63","Control","Canada"
"251","2022-09-29 16:24:58","2022-09-29 16:30:34",0,100,335,1,"2022-09-29 16:30:34","anonymous","EN",1,1,49,0,1,1,10,9,1,"1|2|3|4|5",40,30,12,6,12,"1|2|3|4|5",1,"1|2|3|4|5",45,25,10,10,10,"1|2|3|4|5",4,65,35,"1|2",3,45,55,"1|2",3,5,2,6,5,1,"Canadien/Canadienne","Canada","Canadiens",335,"Canadian","Canada","Canadians","Complete","40-49",1,1,"Control","Pass","FL_63","Control","Canada"
"252","2022-09-29 16:24:46","2022-09-29 16:30:56",0,100,370,1,"2022-09-29 16:30:56","anonymous","EN",1,1,28,0,1,1,10,6,2,"1|2|3|4|5",19,0,0,16,65,"1|2|3|4|5",1,"1|2|3|4|5",25,0,0,10,65,"1|2|3|4|5",6,90,10,"1|2",3,50,50,"1|2",3,5,2,5,2,1,"Canadien/Canadienne","Canada","Canadiens",370,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"253","2022-09-29 16:25:05","2022-09-29 16:31:02",0,100,357,1,"2022-09-29 16:31:03","anonymous","EN",1,1,43,0,1,1,8,8,1,"4|3|2|1|5",40,33,15,12,0,"4|3|2|1|5",1,"4|3|2|1|5",36,48,9,7,0,"4|3|2|1|5",6,27,73,"2|1",3,31,69,"2|1",2,7,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",357,"Canadian","Canada","Canadians","Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"254","2022-09-29 16:24:53","2022-09-29 16:31:32",0,100,398,1,"2022-09-29 16:31:32","anonymous","EN",0.899999976158142,1,63,0,1,1,10,10,2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",7,90,10,"1|2",4,0,100,"1|2",4,7,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",398,"Canadian","Canada","Canadians","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"255","2022-09-29 16:24:49","2022-09-29 16:36:36",0,100,707,1,"2022-09-29 16:36:37","anonymous","EN",1,1,56,1,1,1,10,5,1,"4|3|2|1|5",60,40,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",0,0,60,40,0,"4|3|2|1|5",4,50,50,"2|1",3,30,70,"2|1",3,7,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",707,"Canadian","Canada","Canadians","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"256","2022-09-29 16:24:36","2022-09-29 16:46:02",0,100,1286,1,"2022-09-29 16:46:02","anonymous","EN",1,1,55,1,1,1,10,10,3,"4|3|2|1|5",0,0,50,50,0,"4|3|2|1|5",5,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",7,100,0,"2|1",2,50,50,"2|1",1,1,2,5,10,2,"Canadien/Canadienne","Canada","Canadiens",1286,"Canadian","Canada","Canadians","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Canada"
"257","2022-09-29 16:55:43","2022-09-29 16:56:04",0,100,21,1,"2022-09-29 16:56:05","anonymous","EN",1,1,29,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",21,"Canadian","Canada","Canadians","Screenout","18-29",NA,NA,"","","","","Canada"
"258","2022-09-29 16:55:58","2022-09-29 16:57:10",0,100,72,1,"2022-09-29 16:57:11","anonymous","EN",1,1,29,0,1,1,9,9,3,"4|3|2|1|5",0,1,22,77,0,"4|3|2|1|5",3,"4|3|2|1|5",0,0,36,64,0,"4|3|2|1|5",6,53,47,"2|1",3,33,67,"2|1",3,4,2,5,6,1,"Canadien/Canadienne","Canada","Canadiens",72,"Canadian","Canada","Canadians","Speeder","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"259","2022-09-29 16:55:35","2022-09-29 16:57:41",0,100,126,1,"2022-09-29 16:57:42","anonymous","EN",1,1,60,1,1,1,9,10,1,"4|3|2|1|5",19,15,15,10,41,"4|3|2|1|5",2,"4|3|2|1|5",14,20,23,15,28,"4|3|2|1|5",5,35,65,"2|1",3,41,59,"2|1",3,6,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",126,"Canadian","Canada","Canadians","Speeder","60+",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"260","2022-09-29 16:55:48","2022-09-29 16:57:57",0,100,128,1,"2022-09-29 16:57:57","anonymous","EN",1,1,35,0,1,1,10,5,5,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",5,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",4,100,0,"1|2",1,100,0,"1|2",2,999,2,2,5,2,"Canadien/Canadienne","Canada","Canadiens",128,"Canadian","Canada","Canadians","Speeder","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"261","2022-09-29 16:56:17","2022-09-29 16:59:13",0,100,175,1,"2022-09-29 16:59:13","anonymous","EN",0.899999976158142,1,50,1,1,1,9,8,1,"4|3|2|1|5",70,30,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",69,0,20,11,0,"4|3|2|1|5",6,19,81,"2|1",3,26,74,"2|1",3,6,2,5,8,1,"Canadien/Canadienne","Canada","Canadiens",175,"Canadian","Canada","Canadians","Speeder","50-59",1,0,"Control","Pass","FL_76","Control","Canada"
"262","2022-09-29 16:56:22","2022-09-29 17:00:18",0,100,235,1,"2022-09-29 17:00:19","anonymous","EN",1,1,41,1,1,1,10,8,1,"4|3|2|1|5",45,21,21,13,0,"4|3|2|1|5",1,"4|3|2|1|5",12,28,38,22,0,"4|3|2|1|5",7,30,70,"2|1",3,40,60,"2|1",3,7,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",235,"Canadian","Canada","Canadians","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"263","2022-09-29 16:57:00","2022-09-29 17:00:22",0,100,201,1,"2022-09-29 17:00:23","anonymous","EN",1,1,34,0,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",50,50,0,0,0,"4|3|2|1|5",7,50,50,"2|1",4,0,100,"2|1",4,7,2,3,5,1,"Canadien/Canadienne","Canada","Canadiens",201,"Canadian","Canada","Canadians","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Canada"
"264","2022-09-29 16:55:29","2022-09-29 17:00:40",0,100,311,1,"2022-09-29 17:00:42","anonymous","EN",1,1,61,1,1,1,10,10,2,"4|3|2|1|5",40,47,9,4,0,"4|3|2|1|5",2,"4|3|2|1|5",15,71,14,0,0,"4|3|2|1|5",1,66,34,"2|1",3,40,60,"2|1",2,4,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",311,"Canadian","Canada","Canadians","Complete","60+",0,1,"Control","Pass","FL_64","Control","Canada"
"265","2022-09-29 16:55:47","2022-09-29 17:00:48",0,100,301,1,"2022-09-29 17:00:49","anonymous","EN",0.899999976158142,1,42,0,1,1,10,10,1,"4|3|2|1|5",63,20,0,0,17,"4|3|2|1|5",1,"4|3|2|1|5",64,18,3,3,12,"4|3|2|1|5",4,72,28,"2|1",3,17,83,"2|1",3,7,2,5,3,1,"Canadien/Canadienne","Canada","Canadiens",301,"Canadian","Canada","Canadians","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"266","2022-09-29 16:56:21","2022-09-29 17:02:08",0,100,346,1,"2022-09-29 17:02:09","anonymous","EN",0.899999976158142,1,28,0,1,1,8,5,2,"1|2|3|4|5",30,25,26,19,0,"1|2|3|4|5",2,"1|2|3|4|5",21,23,26,13,17,"1|2|3|4|5",4,72,28,"1|2",3,40,60,"1|2",3,6,2,4,5,2,"Canadien/Canadienne","Canada","Canadiens",346,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"267","2022-09-29 16:56:23","2022-09-29 17:02:17",0,100,354,1,"2022-09-29 17:02:17","anonymous","EN",0.800000011920929,1,20,0,1,1,10,10,1,"4|3|2|1|5",60,0,0,0,40,"4|3|2|1|5",1,"4|3|2|1|5",35,30,15,10,10,"4|3|2|1|5",6,40,60,"2|1",3,20,80,"2|1",4,99,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",354,"Canadian","Canada","Canadians","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Canada"
"268","2022-09-29 16:56:10","2022-09-29 17:05:30",0,100,559,1,"2022-09-29 17:05:30","anonymous","EN",1,1,64,0,1,1,10,10,2,"1|2|3|4|5",24,40,22,10,4,"1|2|3|4|5",2,"1|2|3|4|5",21,46,18,7,8,"1|2|3|4|5",2,66,34,"1|2",2,36,64,"1|2",2,4,2,5,5,2,"Canadien/Canadienne","Canada","Canadiens",559,"Canadian","Canada","Canadians","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"269","2022-09-29 15:22:50","2022-09-29 17:06:29",0,100,6219,1,"2022-09-29 17:06:30","anonymous","EN",1,1,37,0,1,1,8,8,2,"4|3|2|1|5",49,41,10,0,0,"4|3|2|1|5",1,"4|3|2|1|5",50,40,10,0,0,"4|3|2|1|5",5,76,24,"2|1",2,71,29,"2|1",2,5,2,6,5,1,"Canadien/Canadienne","Canada","Canadiens",6219,"Canadian","Canada","Canadians","Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"270","2022-09-29 16:55:45","2022-09-29 17:06:40",0,100,655,1,"2022-09-29 17:06:40","anonymous","EN",1,1,72,0,1,1,10,10,2,"1|2|3|4|5",55,35,10,0,0,"1|2|3|4|5",2,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",4,50,50,"1|2",3,100,0,"1|2",2,3,2,3,6,1,"Canadien/Canadienne","Canada","Canadiens",655,"Canadian","Canada","Canadians","Complete","60+",0,0,"Control","Pass","FL_88","Control","Canada"
"271","2022-09-29 16:55:37","2022-09-29 17:11:59",0,100,982,1,"2022-09-29 17:12:00","anonymous","EN",0.899999976158142,1,63,0,1,1,10,10,1,"1|2|3|4|5",75,22,0,0,3,"1|2|3|4|5",2,"1|2|3|4|5",67,23,0,0,10,"1|2|3|4|5",7,15,85,"1|2",4,15,85,"1|2",4,7,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",982,"Canadian","Canada","Canadians","Complete","60+",0,0,"Control","Pass","FL_88","Control","Canada"
"272","2022-09-29 15:53:11","2022-09-29 17:13:53",0,100,4841,1,"2022-09-29 17:13:53","anonymous","EN",1,1,60,0,1,1,10,10,2,"1|2|3|4|5",0,50,0,50,0,"1|2|3|4|5",2,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",4,70,30,"1|2",3,70,30,"1|2",3,5,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",4841,"Canadian","Canada","Canadians","Complete","60+",0,1,"Control","Pass","FL_64","Control","Canada"
"273","2022-09-29 16:55:46","2022-09-29 17:16:32",0,100,1245,1,"2022-09-29 17:16:33","anonymous","EN",1,1,63,0,1,1,10,10,2,"4|3|2|1|5",10,10,40,30,10,"4|3|2|1|5",2,"4|3|2|1|5",10,10,20,60,0,"4|3|2|1|5",6,80,20,"2|1",2,40,60,"2|1",1,999,2,4,9,2,"Canadien/Canadienne","Canada","Canadiens",1245,"Canadian","Canada","Canadians","Complete","60+",1,0,"Control","Pass","FL_76","Control","Canada"
"274","2022-09-29 15:22:44","2022-09-29 17:16:39",0,100,6835,1,"2022-09-29 17:16:40","anonymous","EN",1,1,25,1,1,1,9,8,3,"1|2|3|4|5",31,25,25,19,0,"1|2|3|4|5",2,"1|2|3|4|5",55,45,0,0,0,"1|2|3|4|5",7,55,45,"1|2",4,25,75,"1|2",4,7,2,5,10,1,"Canadien/Canadienne","Canada","Canadiens",6835,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"275","2022-09-29 16:55:51","2022-09-29 17:18:13",0,100,1342,1,"2022-09-29 17:18:14","anonymous","EN",1,1,64,0,1,1,10,10,2,"1|2|3|4|5",0,31,0,0,69,"1|2|3|4|5",2,"1|2|3|4|5",0,35,0,9,56,"1|2|3|4|5",4,72,28,"1|2",3,61,39,"1|2",2,5,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",1342,"Canadian","Canada","Canadians","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"276","2022-09-29 17:27:01","2022-09-29 17:29:08",0,100,126,1,"2022-09-29 17:29:08","anonymous","EN",0.899999976158142,1,28,1,1,1,10,9,2,"4|3|2|1|5",12,56,24,8,0,"4|3|2|1|5",2,"4|3|2|1|5",26,50,16,8,0,"4|3|2|1|5",5,41,59,"2|1",3,48,52,"2|1",3,99,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",126,"Canadian","Canada","Canadians","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"277","2022-09-29 17:28:13","2022-09-29 17:30:26",0,100,133,1,"2022-09-29 17:30:27","anonymous","FR-CA",0.899999976158142,1,27,1,1,1,10,10,1,"1|2|3|4|5",54,20,20,6,0,"1|2|3|4|5",4,"1|2|3|4|5",24,22,25,14,15,"1|2|3|4|5",6,25,75,"1|2",4,74,26,"1|2",2,6,2,3,7,2,"Canadien/Canadienne","Canada","Canadiens",133,"Canadian","Canada","Canadians","Speeder","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"278","2022-09-29 17:27:01","2022-09-29 17:31:35",0,100,274,1,"2022-09-29 17:31:35","anonymous","EN",1,1,27,1,1,1,10,10,1,"4|3|2|1|5",21,36,28,15,0,"4|3|2|1|5",2,"4|3|2|1|5",74,14,12,0,0,"4|3|2|1|5",5,49,51,"2|1",3,31,69,"2|1",3,6,2,5,3,1,"Canadien/Canadienne","Canada","Canadiens",274,"Canadian","Canada","Canadians","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Canada"
"279","2022-09-29 17:30:34","2022-09-29 17:32:31",0,100,117,1,"2022-09-29 17:32:33","anonymous","EN",1,1,22,0,1,1,0,0,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",5,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,50,50,"1|2",3,49,51,"1|2",3,7,2,3,0,2,"Canadien/Canadienne","Canada","Canadiens",117,"Canadian","Canada","Canadians","Speeder","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"280","2022-09-29 17:29:14","2022-09-29 17:33:20",0,100,246,1,"2022-09-29 17:33:21","anonymous","FR-CA",0.899999976158142,1,22,1,1,1,10,10,2,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",2,"4|3|2|1|5",0,0,37,63,0,"4|3|2|1|5",3,19,81,"2|1",3,33,67,"2|1",3,3,2,3,5,1,"Canadien/Canadienne","Canada","Canadiens",246,"Canadian","Canada","Canadians","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Canada"
"281","2022-09-29 17:29:59","2022-09-29 17:33:37",0,100,218,1,"2022-09-29 17:33:38","anonymous","EN",1,1,22,0,1,1,10,9,2,"1|2|3|4|5",20,30,40,10,0,"1|2|3|4|5",1,"1|2|3|4|5",30,20,30,20,0,"1|2|3|4|5",7,50,50,"1|2",3,40,60,"1|2",3,7,2,5,6,1,"Canadien/Canadienne","Canada","Canadiens",218,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"282","2022-09-29 17:25:55","2022-09-29 17:34:21",0,100,506,1,"2022-09-29 17:34:22","anonymous","EN",1,1,24,0,1,1,8,8,1,"1|2|3|4|5",50,40,0,0,10,"1|2|3|4|5",2,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",6,52,48,"1|2",3,74,26,"1|2",4,6,2,5,3,3,"Canadien/Canadienne","Canada","Canadiens",506,"Canadian","Canada","Canadians","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Canada"
"283","2022-09-29 17:31:53","2022-09-29 17:35:44",0,100,230,1,"2022-09-29 17:35:44","anonymous","EN",1,1,26,0,1,1,10,8,1,"1|2|3|4|5",70,15,10,5,0,"1|2|3|4|5",2,"1|2|3|4|5",60,18,22,0,0,"1|2|3|4|5",3,76,24,"1|2",2,50,50,"1|2",2,6,2,5,6,2,"Canadien/Canadienne","Canada","Canadiens",230,"Canadian","Canada","Canadians","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"284","2022-09-29 17:33:54","2022-09-29 17:38:03",0,100,248,1,"2022-09-29 17:38:03","anonymous","EN",0.899999976158142,1,26,1,1,1,8,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",4,85,15,"1|2",2,15,85,"1|2",4,4,2,5,0,1,"Canadien/Canadienne","Canada","Canadiens",248,"Canadian","Canada","Canadians","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Canada"
"285","2022-09-29 17:37:03","2022-09-29 17:38:45",0,100,102,1,"2022-09-29 17:38:46","anonymous","EN",0.899999976158142,1,21,0,1,1,10,8,1,"1|2|3|4|5",76,24,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",91,9,0,0,0,"1|2|3|4|5",3,99,1,"1|2",2,63,37,"1|2",2,2,2,5,8,1,"Canadien/Canadienne","Canada","Canadiens",102,"Canadian","Canada","Canadians","Speeder","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"286","2022-09-29 17:35:27","2022-09-29 17:39:11",0,100,223,1,"2022-09-29 17:39:11","anonymous","EN",1,1,27,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",58,42,0,0,0,"1|2|3|4|5",4,58,42,"1|2",4,23,77,"1|2",3,6,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",223,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"287","2022-09-29 17:37:28","2022-09-29 17:40:04",0,100,155,1,"2022-09-29 17:40:04","anonymous","EN",1,1,24,0,1,1,8,8,1,"1|2|3|4|5",20,20,15,25,20,"1|2|3|4|5",2,"1|2|3|4|5",25,50,15,10,0,"1|2|3|4|5",6,68,32,"1|2",3,64,36,"1|2",2,5,2,3,8,1,"Canadien/Canadienne","Canada","Canadiens",155,"Canadian","Canada","Canadians","Speeder","18-29",0,0,"Control","Pass","FL_88","Control","Canada"
"288","2022-09-29 17:32:59","2022-09-29 17:42:32",0,100,572,1,"2022-09-29 17:42:34","anonymous","EN",1,1,22,0,1,1,7,1,3,"4|3|2|1|5",15,45,9,28,3,"4|3|2|1|5",1,"4|3|2|1|5",20,45,20,9,6,"4|3|2|1|5",3,47,53,"2|1",2,42,58,"2|1",1,2,2,3,4,1,"Canadien/Canadienne","Canada","Canadiens",572,"Canadian","Canada","Canadians","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
