"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"401","2022-10-01 07:24:26","2022-10-01 07:24:59",0,100,32,1,"2022-10-01 07:24:59","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",32,"","40-49",NA,NA,"","","","","China"
"402","2022-10-01 07:18:44","2022-10-01 07:27:08",0,100,503,1,"2022-10-01 07:27:08","anonymous","ZH-S",NA,1,54,1,1,1,10,10,1,"1|2|3|4|5",20,20,10,16,34,"1|2|3|4|5",1,"1|2|3|4|5",45,20,5,9,21,"1|2|3|4|5",2,32,68,"1|2",2,23,77,"1|2",3,6,2,3,5,1,"中国人","中国","中国人",503,"Complete","50-59",1,0,"Control","Pass","FL_76","Control","China"
"403","2022-10-01 07:27:35","2022-10-01 07:31:18",0,100,222,1,"2022-10-01 07:31:18","anonymous","ZH-S",NA,1,57,1,1,1,9,8,1,"4|3|2|1|5",56,13,2,16,13,"4|3|2|1|5",1,"4|3|2|1|5",45,31,19,4,1,"4|3|2|1|5",6,40,60,"2|1",4,37,63,"2|1",3,7,2,6,5,1,"中国人","中国","中国人",222,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","China"
"404","2022-10-01 07:18:10","2022-10-01 07:33:25",0,100,914,1,"2022-10-01 07:33:25","anonymous","ZH-S",NA,1,50,0,1,1,10,10,1,"4|3|2|1|5",50,20,0,10,20,"4|3|2|1|5",1,"4|3|2|1|5",40,20,10,10,20,"4|3|2|1|5",7,30,70,"2|1",4,20,80,"2|1",4,5,2,4,5,1,"中国人","中国","中国人",914,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","China"
"405","2022-10-01 07:30:23","2022-10-01 07:33:46",0,100,202,1,"2022-10-01 07:33:46","anonymous","ZH-S",NA,1,57,1,1,1,10,10,1,"4|3|2|1|5",50,21,0,16,13,"4|3|2|1|5",1,"4|3|2|1|5",37,31,6,17,9,"4|3|2|1|5",7,40,60,"2|1",4,43,57,"2|1",3,7,2,6,5,1,"中国人","中国","中国人",202,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","China"
"406","2022-10-01 07:39:46","2022-10-01 07:40:18",0,100,31,1,"2022-10-01 07:40:18","anonymous","ZH-S",NA,1,47,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",31,"","40-49",NA,NA,"","","","","China"
"407","2022-10-01 07:40:57","2022-10-01 07:41:20",0,100,22,1,"2022-10-01 07:41:20","anonymous","ZH-S",NA,1,43,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",22,"","40-49",NA,NA,"","","","","China"
"408","2022-10-01 07:08:23","2022-10-01 07:42:02",0,100,2019,1,"2022-10-01 07:42:02","anonymous","ZH-S",NA,1,22,0,1,1,10,10,1,"4|3|2|1|5",20,20,60,0,0,"4|3|2|1|5",1,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",2019,"","18-29",NA,NA,"","","FL_63","","China"
"409","2022-10-01 07:41:45","2022-10-01 07:42:18",0,100,32,1,"2022-10-01 07:42:18","anonymous","ZH-S",NA,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",32,"","18-29",NA,NA,"","","","","China"
"410","2022-10-01 07:43:24","2022-10-01 07:44:10",0,100,46,1,"2022-10-01 07:44:10","anonymous","ZH-S",NA,1,33,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",46,"","30-39",NA,NA,"","","","","China"
"411","2022-10-01 07:46:53","2022-10-01 07:47:25",0,100,32,1,"2022-10-01 07:47:26","anonymous","ZH-S",NA,1,34,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",32,"","30-39",NA,NA,"","","","","China"
"412","2022-10-01 07:47:27","2022-10-01 07:47:52",0,100,24,1,"2022-10-01 07:47:53","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",24,"","40-49",NA,NA,"","","","","China"
"413","2022-10-01 07:40:14","2022-10-01 07:59:43",0,100,1168,1,"2022-10-01 07:59:43","anonymous","ZH-S",NA,1,52,1,1,1,10,10,1,"4|3|2|1|5",50,20,10,10,10,"4|3|2|1|5",1,"4|3|2|1|5",30,20,10,20,20,"4|3|2|1|5",1,80,20,"2|1",3,80,20,"2|1",3,3,2,7,10,1,"中国人","中国","中国人",1168,"Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","China"
"414","2022-10-01 08:06:27","2022-10-01 08:06:46",0,100,19,1,"2022-10-01 08:06:47","anonymous","ZH-S",0.899999976158142,1,48,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",19,"","40-49",NA,NA,"","","","","China"
"415","2022-10-01 08:08:12","2022-10-01 08:09:51",0,100,98,1,"2022-10-01 08:09:52","anonymous","ZH-S",NA,1,45,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",98,"","40-49",NA,NA,"","","","","China"
"416","2022-10-01 08:16:18","2022-10-01 08:17:00",0,100,41,1,"2022-10-01 08:17:00","anonymous","ZH-S",NA,1,42,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",41,"","40-49",NA,NA,"","","","","China"
"417","2022-10-01 08:22:11","2022-10-01 08:22:52",0,100,41,1,"2022-10-01 08:22:53","anonymous","ZH-S",NA,1,36,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",41,"","30-39",NA,NA,"","","","","China"
"418","2022-10-01 08:15:53","2022-10-01 08:23:33",0,100,460,1,"2022-10-01 08:23:35","anonymous","ZH-S",NA,1,85,1,1,1,10,10,1,"1|2|3|4|5",73,0,0,0,27,"1|2|3|4|5",1,"1|2|3|4|5",71,0,0,0,29,"1|2|3|4|5",4,13,87,"1|2",3,39,61,"1|2",3,6,2,4,3,1,"中国人","中国","中国人",460,"Complete","60+",1,1,"Control","Pass","FL_63","Control","China"
"419","2022-10-01 08:26:24","2022-10-01 08:26:48",0,100,24,1,"2022-10-01 08:26:49","anonymous","ZH-S",NA,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",24,"","18-29",NA,NA,"","","","","China"
"420","2022-10-01 08:26:17","2022-10-01 08:26:56",0,100,39,1,"2022-10-01 08:26:56","anonymous","ZH-S",NA,1,41,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",39,"","40-49",NA,NA,"","","","","China"
"421","2022-10-01 08:26:01","2022-10-01 08:27:14",0,100,73,1,"2022-10-01 08:27:14","anonymous","ZH-S",NA,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",73,"","30-39",NA,NA,"","","","","China"
"422","2022-10-01 08:29:09","2022-10-01 08:29:43",0,100,34,1,"2022-10-01 08:29:43","anonymous","ZH-S",NA,1,53,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",34,"","50-59",NA,NA,"","","","","China"
"423","2022-10-01 08:29:19","2022-10-01 08:30:10",0,100,50,1,"2022-10-01 08:30:10","anonymous","ZH-S",NA,1,41,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",50,"","40-49",NA,NA,"","","","","China"
"424","2022-10-01 08:31:01","2022-10-01 08:34:08",0,100,187,1,"2022-10-01 08:34:09","anonymous","ZH-S",NA,1,29,1,1,1,9,8,2,"4|3|2|1|5",33,33,25,9,0,"4|3|2|1|5",1,"4|3|2|1|5",33,33,20,14,0,"4|3|2|1|5",6,28,72,"2|1",4,36,64,"2|1",2,7,2,6,8,1,"中国人","中国","中国人",187,"Complete","18-29",1,0,"Control","Pass","FL_76","Control","China"
"425","2022-10-01 08:34:27","2022-10-01 08:35:03",0,100,36,1,"2022-10-01 08:35:03","anonymous","ZH-S",NA,1,47,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",36,"","40-49",NA,NA,"","","","","China"
"426","2022-10-01 08:35:04","2022-10-01 08:38:28",0,100,203,1,"2022-10-01 08:38:28","anonymous","ZH-S",NA,1,18,1,1,1,8,8,2,"4|3|2|1|5",50,50,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",5,10,30,45,10,"4|3|2|1|5",5,30,70,"2|1",3,20,80,"2|1",4,5,2,5,6,1,"中国人","中国","中国人",203,"Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","China"
"427","2022-10-01 08:38:54","2022-10-01 08:39:35",0,100,40,1,"2022-10-01 08:39:35","anonymous","ZH-S",NA,1,39,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",40,"","30-39",NA,NA,"","","","","China"
"428","2022-10-01 08:35:03","2022-10-01 08:51:59",0,100,1015,1,"2022-10-01 08:51:59","anonymous","ZH-S",NA,1,51,0,1,1,6,6,2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",3,0,100,"1|2",3,0,100,"1|2",2,6,2,5,5,1,"中国人","中国","中国人",1015,"Complete","50-59",0,0,"Control","Pass","FL_88","Control","China"
"429","2022-10-01 08:55:47","2022-10-01 08:56:11",0,100,23,1,"2022-10-01 08:56:13","anonymous","ZH-S",NA,1,41,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",23,"","40-49",NA,NA,"","","","","China"
"430","2022-10-01 08:51:37","2022-10-01 08:56:26",0,100,288,1,"2022-10-01 08:56:26","anonymous","ZH-S",NA,1,64,1,1,1,10,10,1,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",7,100,0,"1|2",4,0,100,"1|2",4,7,2,5,4,1,"中国人","中国","中国人",288,"Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","China"
"431","2022-10-01 09:04:02","2022-10-01 09:04:51",0,100,49,1,"2022-10-01 09:04:52","anonymous","ZH-S",NA,1,38,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",49,"","30-39",NA,NA,"","","","","China"
"432","2022-10-01 09:04:08","2022-10-01 09:05:05",0,100,57,1,"2022-10-01 09:05:05","anonymous","ZH-S",NA,1,30,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",57,"","30-39",NA,NA,"","","","","China"
"433","2022-10-01 09:05:32","2022-10-01 09:05:59",0,100,27,1,"2022-10-01 09:06:00","anonymous","ZH-S",NA,1,37,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",27,"","30-39",NA,NA,"","","","","China"
"434","2022-10-01 09:06:52","2022-10-01 09:07:21",0,100,28,1,"2022-10-01 09:07:21","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",28,"","40-49",NA,NA,"","","","","China"
"435","2022-10-01 09:07:16","2022-10-01 09:07:56",0,100,39,1,"2022-10-01 09:07:56","anonymous","ZH-S",NA,1,30,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",39,"","30-39",NA,NA,"","","","","China"
"436","2022-10-01 09:10:32","2022-10-01 09:11:07",0,100,35,1,"2022-10-01 09:11:08","anonymous","ZH-S",NA,1,43,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",35,"","40-49",NA,NA,"","","","","China"
"437","2022-10-01 09:10:51","2022-10-01 09:12:06",0,100,74,1,"2022-10-01 09:12:07","anonymous","ZH-S",NA,1,42,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",74,"","40-49",NA,NA,"","","","","China"
"438","2022-10-01 09:17:34","2022-10-01 09:18:42",0,100,67,1,"2022-10-01 09:18:42","anonymous","ZH-S",NA,1,43,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",67,"","40-49",NA,NA,"","","","","China"
"439","2022-10-01 09:14:51","2022-10-01 09:20:38",0,100,347,1,"2022-10-01 09:20:38","anonymous","ZH-S",NA,1,43,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",347,"","40-49",NA,NA,"","","","","China"
"440","2022-10-01 09:22:15","2022-10-01 09:22:52",0,100,36,1,"2022-10-01 09:22:52","anonymous","ZH-S",NA,1,41,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",36,"","40-49",NA,NA,"","","","","China"
"441","2022-10-01 09:25:13","2022-10-01 09:25:53",0,100,39,1,"2022-10-01 09:25:54","anonymous","ZH-S",NA,1,38,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",39,"","30-39",NA,NA,"","","","","China"
"442","2022-10-01 09:25:37","2022-10-01 09:26:12",0,100,34,1,"2022-10-01 09:26:12","anonymous","ZH-S",NA,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",34,"","18-29",NA,NA,"","","","","China"
"443","2022-10-01 09:28:44","2022-10-01 09:29:21",0,100,36,1,"2022-10-01 09:29:21","anonymous","ZH-S",NA,1,35,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",36,"","30-39",NA,NA,"","","","","China"
"444","2022-10-01 09:30:02","2022-10-01 09:31:26",0,100,84,1,"2022-10-01 09:31:27","anonymous","ZH-S",NA,1,35,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",84,"","30-39",NA,NA,"","","","","China"
"445","2022-10-01 09:30:56","2022-10-01 09:31:41",0,100,44,1,"2022-10-01 09:31:42","anonymous","ZH-S",NA,1,30,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",44,"","30-39",NA,NA,"","","","","China"
"446","2022-10-01 09:31:24","2022-10-01 09:31:54",0,100,29,1,"2022-10-01 09:31:54","anonymous","ZH-S",NA,1,32,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",29,"","30-39",NA,NA,"","","","","China"
"447","2022-10-01 09:35:02","2022-10-01 09:35:26",0,100,24,1,"2022-10-01 09:35:26","anonymous","ZH-S",NA,1,0,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",24,"Screenout","",NA,NA,"","","","","China"
"448","2022-10-01 09:39:18","2022-10-01 09:39:55",0,100,36,1,"2022-10-01 09:39:56","anonymous","ZH-S",NA,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",36,"","30-39",NA,NA,"","","","","China"
"449","2022-10-01 09:43:04","2022-10-01 09:44:09",0,100,64,1,"2022-10-01 09:44:09","anonymous","ZH-S",NA,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",64,"","40-49",NA,NA,"","","","","China"
"450","2022-10-01 09:44:49","2022-10-01 09:46:49",0,100,120,1,"2022-10-01 09:46:50","anonymous","ZH-S",NA,1,49,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",120,"","40-49",NA,NA,"","","","","China"
"451","2022-10-01 09:49:47","2022-10-01 09:50:31",0,100,43,1,"2022-10-01 09:50:31","anonymous","ZH-S",NA,1,31,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",43,"","30-39",NA,NA,"","","","","China"
"452","2022-10-01 09:55:23","2022-10-01 09:55:51",0,100,28,1,"2022-10-01 09:55:52","anonymous","ZH-S",NA,1,33,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",28,"","30-39",NA,NA,"","","","","China"
"453","2022-10-01 10:02:30","2022-10-01 10:02:49",0,100,19,1,"2022-10-01 10:02:50","anonymous","ZH-S",0.899999976158142,1,39,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",19,"","30-39",NA,NA,"","","","","China"
"454","2022-10-01 09:52:48","2022-10-01 10:12:03",0,100,1154,1,"2022-10-01 10:12:03","anonymous","ZH-S",NA,1,69,0,1,1,10,10,2,"1|2|3|4|5",40,15,25,0,20,"1|2|3|4|5",2,"1|2|3|4|5",30,25,25,0,20,"1|2|3|4|5",5,70,30,"1|2",4,70,30,"1|2",3,7,2,5,5,1,"中国人","中国","中国人",1154,"Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","China"
"455","2022-10-01 10:11:58","2022-10-01 10:12:30",0,100,32,1,"2022-10-01 10:12:31","anonymous","ZH-S",NA,1,42,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",32,"","40-49",NA,NA,"","","","","China"
"456","2022-10-01 10:10:06","2022-10-01 10:13:27",0,100,201,1,"2022-10-01 10:13:27","anonymous","ZH-S",NA,1,43,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",201,"","40-49",NA,NA,"","","","","China"
"457","2022-10-01 10:13:35","2022-10-01 10:14:02",0,100,26,1,"2022-10-01 10:14:02","anonymous","ZH-S",NA,1,38,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",26,"","30-39",NA,NA,"","","","","China"
"458","2022-10-01 10:26:50","2022-10-01 10:28:54",0,100,123,1,"2022-10-01 10:28:54","anonymous","ZH-S",NA,1,39,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",123,"","30-39",NA,NA,"","","","","China"
"459","2022-10-01 10:29:02","2022-10-01 10:29:41",0,100,39,1,"2022-10-01 10:29:41","anonymous","ZH-S",NA,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",39,"","30-39",NA,NA,"","","","","China"
"460","2022-10-01 10:32:11","2022-10-01 10:36:43",0,100,272,1,"2022-10-01 10:36:45","anonymous","ZH-S",NA,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",272,"","30-39",NA,NA,"","","","","China"
"461","2022-10-01 10:38:21","2022-10-01 10:38:45",0,100,24,1,"2022-10-01 10:38:45","anonymous","ZH-S",NA,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",24,"","18-29",NA,NA,"","","","","China"
"462","2022-10-01 10:42:48","2022-10-01 10:43:42",0,100,54,1,"2022-10-01 10:43:43","anonymous","ZH-S",0.899999976158142,1,32,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",54,"","30-39",NA,NA,"","","","","China"
"463","2022-10-01 10:44:23","2022-10-01 10:45:01",0,100,38,1,"2022-10-01 10:45:02","anonymous","ZH-S",NA,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",38,"","30-39",NA,NA,"","","","","China"
"464","2022-10-01 10:47:02","2022-10-01 10:47:34",0,100,32,1,"2022-10-01 10:47:35","anonymous","ZH-S",NA,1,39,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",32,"","30-39",NA,NA,"","","","","China"
"465","2022-10-01 10:41:13","2022-10-01 10:48:22",0,100,428,1,"2022-10-01 10:48:22","anonymous","ZH-S",NA,1,60,1,1,1,10,10,1,"4|3|2|1|5",55,30,10,0,5,"4|3|2|1|5",1,"4|3|2|1|5",50,35,10,5,0,"4|3|2|1|5",7,15,85,"2|1",4,10,90,"2|1",4,7,2,5,5,1,"中国人","中国","中国人",428,"Complete","60+",0,0,"Control","Pass","FL_88","Control","China"
