"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"366","2022-10-01 12:41:41","2022-10-01 12:42:16","0","100","35","1","2022-10-01 12:42:17","anonymous","JA","1","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","35","","60+","","","","","",""
"367","2022-10-01 12:49:56","2022-10-01 12:50:15","0","100","19","1","2022-10-01 12:50:16","anonymous","JA","1","1","53","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","19","","50-59","","","","","",""
"368","2022-10-01 12:55:53","2022-10-01 12:58:53","0","100","179","1","2022-10-01 12:58:53","anonymous","JA","0.800000011920929","1","35","0","1","1","10","5","2","4|3|2|1|5","28","0","0","72","0","4|3|2|1|5","1","4|3|2|1|5","11","89","0","0","0","4|3|2|1|5","5","3","97","2|1","3","0","100","2|1","3","3","2","3","5","3","日本人","日本","日本人","179","Speeder","30-39","1","0","Control","Pass","FL_76","Control"
"369","2022-10-01 13:01:29","2022-10-01 13:05:29","0","100","240","1","2022-10-01 13:05:30","anonymous","JA","0.8999999761581421","1","36","0","1","1","8","8","1","1|2|3|4|5","11","19","51","8","11","1|2|3|4|5","2","1|2|3|4|5","28","23","17","11","21","1|2|3|4|5","3","62","38","1|2","2","49","51","1|2","3","5","2","3","5","2","日本人","日本","日本人","240","Complete","30-39","1","1","Intervention","Pass","FL_63","Intervention"
"370","2022-10-01 13:04:26","2022-10-01 13:09:04","0","100","278","1","2022-10-01 13:09:06","anonymous","JA","0.8999999761581421","1","31","0","1","1","10","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","278","","30-39","","","","","FL_88",""
"371","2022-10-01 13:13:03","2022-10-01 13:13:39","0","100","36","1","2022-10-01 13:13:40","anonymous","JA","1","1","46","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","36","","40-49","","","","","",""
"372","2022-10-01 13:16:12","2022-10-01 13:18:46","0","100","154","1","2022-10-01 13:18:46","anonymous","JA","1","1","28","1","1","1","10","10","1","4|3|2|1|5","23","24","19","16","18","4|3|2|1|5","5","4|3|2|1|5","31","25","12","0","32","4|3|2|1|5","5","58","42","2|1","1","70","30","2|1","2","3","2","5","5","1","日本人","日本","日本人","154","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"373","2022-10-01 13:18:55","2022-10-01 13:19:17","0","100","21","1","2022-10-01 13:19:17","anonymous","JA","0.800000011920929","1","47","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","21","","40-49","","","","","",""
"374","2022-10-01 13:21:22","2022-10-01 13:22:07","0","100","44","1","2022-10-01 13:22:08","anonymous","JA","1","1","75","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","44","","60+","","","","","",""
"375","2022-10-01 13:23:37","2022-10-01 13:24:11","0","100","33","1","2022-10-01 13:24:12","anonymous","JA","0.8999999761581421","1","45","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","33","","40-49","","","","","",""
"376","2022-10-01 13:23:57","2022-10-01 13:39:31","0","100","934","1","2022-10-01 13:39:32","anonymous","JA","0.8999999761581421","1","54","0","1","1","10","10","1","4|3|2|1|5","40","20","10","5","25","4|3|2|1|5","2","4|3|2|1|5","20","40","10","20","10","4|3|2|1|5","3","20","80","2|1","3","50","50","2|1","2","3","2","5","5","2","日本人","日本","日本人","934","Complete","50-59","1","0","Intervention","Pass","FL_76","Intervention"
"377","2022-10-01 13:41:44","2022-10-01 13:44:52","0","100","187","1","2022-10-01 13:44:52","anonymous","JA","0.8999999761581421","1","65","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","187","","60+","","","","","",""
"378","2022-10-01 13:52:00","2022-10-01 13:52:21","0","100","20","1","2022-10-01 13:52:21","anonymous","JA","1","1","34","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","20","","30-39","","","","","",""
"379","2022-10-01 13:54:44","2022-10-01 13:55:19","0","100","35","1","2022-10-01 13:55:20","anonymous","JA","1","1","47","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","35","","40-49","","","","","",""
"380","2022-10-01 13:50:26","2022-10-01 13:58:53","0","100","506","1","2022-10-01 13:58:53","anonymous","JA","1","1","62","0","1","1","10","9","2","4|3|2|1|5","15","65","5","5","10","4|3|2|1|5","2","4|3|2|1|5","5","10","0","80","5","4|3|2|1|5","1","50","50","2|1","2","75","25","2|1","1","99","2","4","5","3","日本人","日本","日本人","506","Complete","60+","0","1","Control","Pass","FL_64","Control"
"381","2022-10-01 14:01:52","2022-10-01 14:02:32","0","100","39","1","2022-10-01 14:02:33","anonymous","JA","0.8999999761581421","1","39","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","39","","30-39","","","","","",""
"382","2022-10-01 13:39:16","2022-10-01 14:06:27","0","100","1630","1","2022-10-01 14:06:28","anonymous","JA","1","1","71","0","1","1","10","10","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","4","0","100","2|1","3","40","60","2|1","3","7","2","5","5","1","日本人","日本","日本人","1630","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"383","2022-10-01 14:07:31","2022-10-01 14:08:02","0","100","30","1","2022-10-01 14:08:03","anonymous","JA","1","1","39","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","30","","30-39","","","","","",""
"384","2022-10-01 14:08:01","2022-10-01 14:08:51","0","100","50","1","2022-10-01 14:08:52","anonymous","JA","1","1","44","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","50","","40-49","","","","","",""
"385","2022-10-01 14:35:47","2022-10-01 14:36:27","0","100","39","1","2022-10-01 14:36:27","anonymous","JA","1","1","56","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","39","","50-59","","","","","",""
"386","2022-10-01 14:36:15","2022-10-01 14:36:45","0","100","29","1","2022-10-01 14:36:45","anonymous","JA","1","1","57","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","29","","50-59","","","","","",""
"387","2022-10-01 14:41:53","2022-10-01 14:47:03","0","100","309","1","2022-10-01 14:47:03","anonymous","JA","1","1","60","0","1","1","10","10","1","1|2|3|4|5","60","20","5","5","10","1|2|3|4|5","1","1|2|3|4|5","50","20","10","10","10","1|2|3|4|5","2","50","50","1|2","3","40","60","1|2","4","7","2","4","5","1","日本人","日本","日本人","309","Complete","60+","0","0","Control","Pass","FL_88","Control"
"388","2022-10-01 14:37:53","2022-10-01 14:51:21","0","100","807","1","2022-10-01 14:51:21","anonymous","JA","0.8999999761581421","1","69","0","1","1","8","7","2","4|3|2|1|5","66","0","0","0","34","4|3|2|1|5","2","4|3|2|1|5","55","6","0","0","39","4|3|2|1|5","4","72","28","2|1","3","86","14","2|1","3","6","2","5","4","1","日本人","日本","日本人","807","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"389","2022-10-01 14:55:10","2022-10-01 14:55:49","0","100","39","1","2022-10-01 14:55:50","anonymous","JA","1","1","51","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","39","","50-59","","","","","",""
"390","2022-10-01 14:51:55","2022-10-01 14:56:09","0","100","253","1","2022-10-01 14:56:09","anonymous","JA","1","1","50","0","1","1","10","10","1","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","1","4|3|2|1|5","0","27","0","73","0","4|3|2|1|5","4","36","64","2|1","3","65","35","2|1","3","99","2","5","5","1","日本人","日本","日本人","253","Complete","50-59","1","0","Control","Pass","FL_76","Control"
"391","2022-10-01 14:59:40","2022-10-01 15:00:00","0","100","20","1","2022-10-01 15:00:01","anonymous","JA","1","1","53","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","20","","50-59","","","","","",""
"392","2022-10-01 14:44:01","2022-10-01 15:09:25","0","100","1523","1","2022-10-01 15:09:25","anonymous","JA","1","1","31","1","1","1","10","10","1","4|3|2|1|5","30","30","10","0","30","4|3|2|1|5","1","4|3|2|1|5","50","20","10","0","20","4|3|2|1|5","1","80","20","2|1","2","60","40","2|1","2","3","2","3","3","1","日本人","日本","日本人","1523","Complete","30-39","1","1","Intervention","Pass","FL_63","Intervention"
"393","2022-10-01 15:17:18","2022-10-01 15:20:08","0","100","170","1","2022-10-01 15:20:09","anonymous","JA","0.4000000059604645","1","24","0","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","0","0","0","0","100","4|3|2|1|5","7","0","100","2|1","4","0","100","2|1","4","7","2","5","5","2","日本人","日本","日本人","170","Speeder","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"394","2022-10-01 15:21:03","2022-10-01 15:23:36","0","100","152","1","2022-10-01 15:23:36","anonymous","JA","0.8999999761581421","1","46","0","1","1","10","8","5","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","1|2|3|4|5","60","40","0","0","0","1|2|3|4|5","5","100","0","1|2","2","100","0","1|2","3","4","2","4","5","1","日本人","日本","日本人","152","Speeder","40-49","0","0","Control","Pass","FL_88","Control"
"395","2022-10-01 15:27:08","2022-10-01 15:29:49","0","100","160","1","2022-10-01 15:29:49","anonymous","JA","1","1","38","1","1","1","10","10","4","4|3|2|1|5","13","20","22","29","16","4|3|2|1|5","2","4|3|2|1|5","11","8","7","27","47","4|3|2|1|5","4","50","50","2|1","4","70","30","2|1","3","7","3","","","","日本人","日本","日本人","160","QualityFail","30-39","1","0","Control","Fail","FL_76","Control"
"396","2022-10-01 15:21:06","2022-10-01 15:29:49","0","100","522","1","2022-10-01 15:29:49","anonymous","JA","1","1","64","0","1","1","10","10","2","4|3|2|1|5","20","50","0","10","20","4|3|2|1|5","2","4|3|2|1|5","20","40","10","30","0","4|3|2|1|5","4","30","70","2|1","2","70","30","2|1","2","4","2","5","9","1","日本人","日本","日本人","522","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"397","2022-10-01 15:27:32","2022-10-01 15:34:54","0","100","441","1","2022-10-01 15:34:56","anonymous","JA","1","1","47","0","1","1","10","8","1","1|2|3|4|5","65","30","0","0","5","1|2|3|4|5","1","1|2|3|4|5","20","60","0","0","20","1|2|3|4|5","1","30","70","1|2","2","43","57","1|2","2","4","2","5","3","2","日本人","日本","日本人","441","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"398","2022-10-01 15:39:25","2022-10-01 15:39:44","0","100","18","1","2022-10-01 15:39:45","anonymous","JA","0.800000011920929","1","33","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","18","","30-39","","","","","",""
"399","2022-10-01 15:42:49","2022-10-01 15:43:12","0","100","23","1","2022-10-01 15:43:12","anonymous","JA","0.8999999761581421","1","31","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","23","","30-39","","","","","",""
"400","2022-10-01 16:08:31","2022-10-01 16:09:28","0","100","56","1","2022-10-01 16:09:28","anonymous","JA","1","1","66","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","56","","60+","","","","","",""
"401","2022-10-01 16:05:45","2022-10-01 16:11:41","0","100","356","1","2022-10-01 16:11:42","anonymous","JA","1","1","46","0","1","1","10","5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","68","32","0","0","0","1|2|3|4|5","1","77","23","1|2","2","86","14","1|2","3","4","2","6","6","1","日本人","日本","日本人","356","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"402","2022-10-01 16:15:28","2022-10-01 16:15:43","0","100","15","1","2022-10-01 16:15:43","anonymous","JA","1","1","36","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","15","","30-39","","","","","",""
"403","2022-10-01 16:43:57","2022-10-01 16:44:35","0","100","37","1","2022-10-01 16:44:35","anonymous","JA","1","1","55","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","37","","50-59","","","","","",""
"404","2022-10-01 16:44:52","2022-10-01 16:45:59","0","100","66","1","2022-10-01 16:45:59","anonymous","JA","1","1","50","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","66","","50-59","","","","","",""
"405","2022-10-01 16:59:20","2022-10-01 17:00:46","0","100","86","1","2022-10-01 17:00:47","anonymous","JA","0.8999999761581421","1","37","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","86","","30-39","","","","","",""
"406","2022-10-01 17:44:51","2022-10-01 17:45:17","0","100","26","1","2022-10-01 17:45:18","anonymous","JA","0.8999999761581421","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","26","","60+","","","","","",""
"407","2022-10-01 11:45:35","2022-10-01 18:35:10","0","100","24575","1","2022-10-01 18:35:11","anonymous","JA","0.8999999761581421","1","52","0","1","1","5","5","3","1|2|3|4|5","0","0","100","0","0","1|2|3|4|5","5","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","1","100","0","1|2","1","100","0","1|2","2","99","2","4","5","1","日本人","日本","日本人","24575","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"408","2022-10-01 18:19:33","2022-10-01 18:49:11","0","100","1778","1","2022-10-01 18:49:12","anonymous","JA","1","1","62","0","1","1","5","5","1","1|2|3|4|5","30","5","5","0","60","1|2|3|4|5","1","1|2|3|4|5","30","30","5","5","30","1|2|3|4|5","1","30","70","1|2","2","30","70","1|2","3","5","2","5","5","1","日本人","日本","日本人","1778","Complete","60+","0","0","Control","Pass","FL_88","Control"
"409","2022-10-01 19:16:32","2022-10-01 19:20:42","0","100","249","1","2022-10-01 19:20:43","anonymous","JA","1","1","40","0","1","1","10","10","2","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","3","26","74","2|1","1","53","47","2|1","1","2","2","3","5","2","日本人","日本","日本人","249","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"410","2022-10-01 19:59:08","2022-10-01 19:59:53","0","100","45","1","2022-10-01 19:59:54","anonymous","JA","0.8999999761581421","1","46","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","45","","40-49","","","","","",""
"411","2022-10-01 20:08:45","2022-10-01 20:09:09","0","100","24","1","2022-10-01 20:09:09","anonymous","JA","1","1","47","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","24","","40-49","","","","","",""
"412","2022-10-01 20:27:06","2022-10-01 20:28:21","0","100","74","1","2022-10-01 20:28:21","anonymous","JA","0.8999999761581421","1","26","0","1","1","1","10","1","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","3","4|3|2|1|5","0","0","100","0","0","4|3|2|1|5","7","0","100","2|1","4","0","100","2|1","3","4","4","","","","日本人","日本","日本人","74","QualityFail","18-29","0","1","Intervention","Fail","FL_64","Intervention"
"413","2022-10-01 21:40:04","2022-10-01 21:40:34","0","100","29","1","2022-10-01 21:40:36","anonymous","JA","0.10000000149011612","1","58","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","29","","50-59","","","","","",""
"414","2022-10-01 21:48:50","2022-10-01 22:00:15","0","100","685","1","2022-10-01 22:00:16","anonymous","JA","0.8999999761581421","1","53","0","1","1","0","0","1","4|3|2|1|5","45","30","10","5","10","4|3|2|1|5","1","4|3|2|1|5","50","30","10","0","10","4|3|2|1|5","2","40","60","2|1","3","20","80","2|1","3","7","2","3","5","2","日本人","日本","日本人","685","Complete","50-59","1","0","Control","Pass","FL_76","Control"
"415","2022-10-01 23:37:24","2022-10-01 23:38:45","0","100","80","1","2022-10-01 23:38:46","anonymous","JA","0.8999999761581421","1","40","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","80","","40-49","","","","","",""
"416","2022-10-01 23:40:47","2022-10-01 23:44:50","0","100","242","1","2022-10-01 23:44:50","anonymous","JA","1","1","40","0","1","1","10","5","2","4|3|2|1|5","22","45","18","13","2","4|3|2|1|5","2","4|3|2|1|5","45","11","5","0","39","4|3|2|1|5","1","60","40","2|1","2","50","50","2|1","2","2","2","3","5","2","日本人","日本","日本人","242","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"417","2022-10-01 23:44:23","2022-10-01 23:47:29","0","100","185","1","2022-10-01 23:47:30","anonymous","JA","0.8999999761581421","1","25","0","1","1","10","9","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","90","10","0","0","0","1|2|3|4|5","1","51","49","1|2","2","100","0","1|2","3","3","2","4","5","2","日本人","日本","日本人","185","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"418","2022-10-01 23:35:08","2022-10-01 23:47:31","0","100","742","1","2022-10-01 23:47:32","anonymous","JA","1","1","25","1","1","1","10","8","1","1|2|3|4|5","70","20","5","5","0","1|2|3|4|5","1","1|2|3|4|5","70","20","5","5","0","1|2|3|4|5","4","30","70","1|2","3","50","50","1|2","3","6","2","5","5","1","日本人","日本","日本人","742","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"419","2022-10-02 00:28:20","2022-10-02 00:28:58","0","100","38","1","2022-10-02 00:28:58","anonymous","JA","0.8999999761581421","1","51","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","38","","50-59","","","","","",""
"420","2022-10-02 00:45:50","2022-10-02 00:46:13","0","100","22","1","2022-10-02 00:46:13","anonymous","JA","0.8999999761581421","1","34","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","22","","30-39","","","","","",""
"421","2022-10-02 00:49:36","2022-10-02 00:50:24","0","100","47","1","2022-10-02 00:50:24","anonymous","JA","0.8999999761581421","1","49","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","47","","40-49","","","","","",""
"422","2022-10-02 01:09:19","2022-10-02 01:13:29","0","100","250","1","2022-10-02 01:13:30","anonymous","JA","1","1","59","0","1","1","10","10","4","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","4","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","1","100","0","2|1","1","78","22","2|1","1","1","2","5","6","1","日本人","日本","日本人","250","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"423","2022-10-02 01:29:37","2022-10-02 01:35:44","0","100","366","1","2022-10-02 01:35:45","anonymous","JA","0.8999999761581421","1","37","1","1","1","10","10","1","1|2|3|4|5","29","20","20","10","21","1|2|3|4|5","2","1|2|3|4|5","20","10","5","0","65","1|2|3|4|5","1","20","80","1|2","3","90","10","1|2","1","1","2","5","5","1","日本人","日本","日本人","366","Complete","30-39","1","0","Intervention","Pass","FL_76","Intervention"
"424","2022-10-02 01:38:25","2022-10-02 01:38:42","0","100","16","1","2022-10-02 01:38:43","anonymous","JA","1","1","39","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","16","","30-39","","","","","",""
"425","2022-10-02 01:42:26","2022-10-02 01:45:44","0","100","198","1","2022-10-02 01:45:44","anonymous","JA","0.8999999761581421","1","41","0","1","1","10","5","5","1|2|3|4|5","35","25","20","20","0","1|2|3|4|5","5","1|2|3|4|5","49","21","10","10","10","1|2|3|4|5","3","54","46","1|2","3","57","43","1|2","2","4","2","4","5","3","日本人","日本","日本人","198","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"426","2022-10-02 01:45:22","2022-10-02 01:46:58","0","100","96","1","2022-10-02 01:46:58","anonymous","JA","1","1","58","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","96","","50-59","","","","","",""
"427","2022-09-30 16:12:50","2022-10-02 01:52:40","0","100","121189","1","2022-10-02 01:52:41","anonymous","JA","1","1","20","0","1","1","10","7","2","1|2|3|4|5","28","72","0","0","0","1|2|3|4|5","2","1|2|3|4|5","65","35","0","0","0","1|2|3|4|5","3","50","50","1|2","2","71","29","1|2","3","7","2","5","5","1","日本人","日本","日本人","121189","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"428","2022-10-02 02:05:51","2022-10-02 02:09:22","0","100","210","1","2022-10-02 02:09:22","anonymous","JA","0.8999999761581421","1","38","1","1","1","10","7","2","1|2|3|4|5","40","13","2","10","35","1|2|3|4|5","2","1|2|3|4|5","19","10","0","0","71","1|2|3|4|5","2","56","44","1|2","3","44","56","1|2","2","2","2","5","2","1","日本人","日本","日本人","210","Complete","30-39","1","0","Intervention","Pass","FL_76","Intervention"
"429","2022-10-02 02:15:21","2022-10-02 02:20:56","0","100","334","1","2022-10-02 02:20:58","anonymous","JA","1","1","54","0","1","1","10","5","2","4|3|2|1|5","70","30","0","0","0","4|3|2|1|5","2","4|3|2|1|5","50","50","0","0","0","4|3|2|1|5","4","30","70","2|1","2","50","50","2|1","3","4","2","3","3","1","日本人","日本","日本人","334","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"430","2022-10-02 02:22:45","2022-10-02 02:23:02","0","100","16","1","2022-10-02 02:23:02","anonymous","JA","0.8999999761581421","1","41","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","16","","40-49","","","","","",""
"431","2022-10-02 02:37:05","2022-10-02 02:37:31","0","100","25","1","2022-10-02 02:37:31","anonymous","JA","1","1","39","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","25","","30-39","","","","","",""
"432","2022-10-02 02:42:25","2022-10-02 02:42:47","0","100","22","1","2022-10-02 02:42:48","anonymous","JA","1","1","37","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","22","","30-39","","","","","",""
"433","2022-10-02 02:49:06","2022-10-02 02:49:43","0","100","36","1","2022-10-02 02:49:43","anonymous","JA","0.8999999761581421","1","64","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","36","","60+","","","","","",""
"434","2022-10-02 02:43:48","2022-10-02 02:55:40","0","100","712","1","2022-10-02 02:55:41","anonymous","JA","0.8999999761581421","1","53","0","1","1","10","10","1","1|2|3|4|5","70","25","5","0","0","1|2|3|4|5","1","1|2|3|4|5","60","30","5","0","5","1|2|3|4|5","1","65","35","1|2","2","10","90","1|2","3","99","2","5","3","1","日本人","日本","日本人","712","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"435","2022-10-02 02:59:08","2022-10-02 02:59:49","0","100","40","1","2022-10-02 02:59:49","anonymous","JA","1","1","67","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","40","","60+","","","","","",""
"436","2022-10-02 02:56:59","2022-10-02 03:01:40","0","100","280","1","2022-10-02 03:01:40","anonymous","JA","0.8999999761581421","1","61","0","1","1","10","5","2","1|2|3|4|5","30","50","10","5","5","1|2|3|4|5","2","1|2|3|4|5","60","20","5","5","10","1|2|3|4|5","4","70","30","1|2","2","70","30","1|2","2","99","2","5","4","2","日本人","日本","日本人","280","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"437","2022-10-02 03:32:54","2022-10-02 03:33:22","0","100","28","1","2022-10-02 03:33:22","anonymous","JA","1","1","50","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","28","","50-59","","","","","",""
"438","2022-09-30 16:31:36","2022-10-02 03:35:07","0","100","126210","1","2022-10-02 03:35:07","anonymous","JA","1","1","27","0","1","1","10","8","1","4|3|2|1|5","70","0","0","0","30","4|3|2|1|5","1","4|3|2|1|5","50","0","0","0","50","4|3|2|1|5","3","40","60","2|1","2","45","55","2|1","2","4","2","5","5","1","日本人","日本","日本人","126210","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"439","2022-10-02 03:36:24","2022-10-02 03:39:00","0","100","156","1","2022-10-02 03:39:01","anonymous","JA","0.8999999761581421","1","37","1","1","1","10","10","2","1|2|3|4|5","60","18","0","0","22","1|2|3|4|5","5","1|2|3|4|5","49","26","25","0","0","1|2|3|4|5","1","100","0","1|2","1","91","9","1|2","2","2","2","5","5","2","日本人","日本","日本人","156","Speeder","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"440","2022-10-02 03:53:33","2022-10-02 03:55:55","0","100","141","1","2022-10-02 03:55:55","anonymous","JA","1","1","27","0","1","1","10","10","2","4|3|2|1|5","27","54","18","1","0","4|3|2|1|5","3","4|3|2|1|5","0","0","100","0","0","4|3|2|1|5","1","38","62","2|1","2","57","43","2|1","2","3","2","2","0","2","日本人","日本","日本人","141","Speeder","18-29","1","1","Control","Pass","FL_63","Control"
"441","2022-10-02 03:51:52","2022-10-02 03:57:38","0","100","345","1","2022-10-02 03:57:38","anonymous","JA","0.8999999761581421","1","44","0","1","1","10","5","1","1|2|3|4|5","41","19","10","3","27","1|2|3|4|5","2","1|2|3|4|5","16","20","12","11","41","1|2|3|4|5","1","80","20","1|2","2","82","18","1|2","1","2","2","5","4","2","日本人","日本","日本人","345","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"442","2022-10-02 04:06:15","2022-10-02 04:06:54","0","100","38","1","2022-10-02 04:06:54","anonymous","JA","0.8999999761581421","1","56","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","38","","50-59","","","","","",""
"443","2022-10-02 04:05:37","2022-10-02 04:14:31","0","100","533","1","2022-10-02 04:14:31","anonymous","JA","1","1","71","0","1","1","10","10","2","1|2|3|4|5","82","18","0","0","0","1|2|3|4|5","1","1|2|3|4|5","78","22","0","0","0","1|2|3|4|5","4","60","40","1|2","3","59","41","1|2","3","5","2","3","6","2","日本人","日本","日本人","533","Complete","60+","1","0","Control","Pass","FL_76","Control"
"444","2022-10-02 04:14:10","2022-10-02 04:14:42","0","100","31","1","2022-10-02 04:14:42","anonymous","JA","1","1","45","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","31","","40-49","","","","","",""
