"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"377","2022-09-30 15:49:10","2022-09-30 15:53:56",0,100,286,1,"2022-09-30 15:53:57","anonymous","PT-BR",0.800000011920929,1,21,1,1,1,10,10,2,"4|3|2|1|5",61,24,5,10,0,"4|3|2|1|5",1,"4|3|2|1|5",0,64,0,36,0,"4|3|2|1|5",7,52,48,"2|1",4,64,36,"2|1",4,7,2,3,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",286,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","Brazil"
"378","2022-09-30 15:48:48","2022-09-30 15:53:59",0,100,311,1,"2022-09-30 15:53:59","anonymous","PT-BR",1,1,59,1,1,1,10,10,2,"4|3|2|1|5",37,63,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",96,4,0,0,0,"4|3|2|1|5",6,50,50,"2|1",3,61,39,"2|1",4,6,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",311,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"379","2022-09-30 15:53:39","2022-09-30 15:53:59",0,100,19,1,"2022-09-30 15:53:59","anonymous","PT-BR",0.899999976158142,1,30,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",19,"","30-39",NA,NA,"","","","","Brazil"
"380","2022-09-30 15:51:00","2022-09-30 15:54:08",0,100,187,1,"2022-09-30 15:54:08","anonymous","PT-BR",1,1,52,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,52,48,"1|2",4,50,50,"1|2",3,7,2,5,7,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",187,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","Brazil"
"381","2022-09-30 15:49:26","2022-09-30 15:54:13",0,100,287,1,"2022-09-30 15:54:13","anonymous","PT-BR",1,1,27,0,1,1,10,9,1,"1|2|3|4|5",72,28,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",65,35,0,0,0,"1|2|3|4|5",7,100,0,"1|2",3,0,100,"1|2",4,7,2,5,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",287,"Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"382","2022-09-30 15:50:55","2022-09-30 15:54:21",0,100,205,1,"2022-09-30 15:54:21","anonymous","PT-BR",1,1,18,1,1,1,3,4,3,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,0,100,0,0,"1|2|3|4|5",5,68,32,"1|2",2,51,49,"1|2",3,2,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",205,"Complete","18-29",1,0,"Control","Pass","FL_76","Control","Brazil"
"383","2022-09-30 15:50:38","2022-09-30 15:54:38",0,100,240,1,"2022-09-30 15:54:38","anonymous","PT-BR",0.899999976158142,1,24,1,1,1,10,10,4,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",4,"4|3|2|1|5",11,10,46,33,0,"4|3|2|1|5",7,33,67,"2|1",4,9,91,"2|1",1,1,2,3,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",240,"Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"384","2022-09-30 15:47:08","2022-09-30 15:54:40",0,100,452,1,"2022-09-30 15:54:41","anonymous","PT-BR",1,1,54,0,1,1,10,10,1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",82,18,0,0,0,"1|2|3|4|5",6,40,60,"1|2",3,70,30,"1|2",3,6,2,6,8,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",452,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"385","2022-09-30 15:45:25","2022-09-30 15:54:42",0,100,556,1,"2022-09-30 15:54:42","anonymous","PT-BR",1,1,61,1,1,1,10,10,3,"1|2|3|4|5",18,16,66,0,0,"1|2|3|4|5",3,"1|2|3|4|5",18,15,67,0,0,"1|2|3|4|5",5,71,29,"1|2",1,60,40,"1|2",2,1,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",556,"Complete","60+",0,0,"Control","Pass","FL_88","Control","Brazil"
"386","2022-09-30 15:51:16","2022-09-30 15:54:46",0,100,209,1,"2022-09-30 15:54:46","anonymous","PT-BR",0.899999976158142,1,27,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,40,60,"1|2",4,80,20,"1|2",4,5,2,7,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",209,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"387","2022-09-30 15:49:12","2022-09-30 15:54:47",0,100,334,1,"2022-09-30 15:54:47","anonymous","PT-BR",1,1,49,0,1,1,10,10,1,"4|3|2|1|5",0,0,50,50,0,"4|3|2|1|5",1,"4|3|2|1|5",0,48,52,0,0,"4|3|2|1|5",7,0,100,"2|1",4,29,71,"2|1",4,7,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",334,"Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"388","2022-09-30 15:48:14","2022-09-30 15:55:01",0,100,406,1,"2022-09-30 15:55:01","anonymous","PT-BR",1,1,58,0,1,1,10,10,1,"1|2|3|4|5",83,7,0,0,10,"1|2|3|4|5",1,"1|2|3|4|5",77,3,0,0,20,"1|2|3|4|5",5,39,61,"1|2",4,59,41,"1|2",4,7,2,3,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",406,"Complete","50-59",1,0,"Control","Pass","FL_76","Control","Brazil"
"389","2022-09-30 15:51:07","2022-09-30 15:55:05",0,100,238,1,"2022-09-30 15:55:06","anonymous","PT-BR",0.899999976158142,1,21,0,1,1,10,10,2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,30,0,70,0,"4|3|2|1|5",4,78,22,"2|1",4,36,64,"2|1",4,7,2,4,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",238,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","Brazil"
"390","2022-09-30 15:52:41","2022-09-30 15:55:18",0,100,156,1,"2022-09-30 15:55:18","anonymous","PT-BR",1,1,28,1,1,1,10,10,2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",3,"4|3|2|1|5",25,25,25,25,0,"4|3|2|1|5",5,50,50,"2|1",3,50,50,"2|1",2,5,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",156,"Speeder","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Brazil"
"391","2022-09-30 15:45:13","2022-09-30 15:55:27",0,100,613,1,"2022-09-30 15:55:27","anonymous","PT-BR",1,1,19,1,1,1,10,7,2,"4|3|2|1|5",20,25,20,20,15,"4|3|2|1|5",1,"4|3|2|1|5",40,30,15,5,10,"4|3|2|1|5",2,70,30,"2|1",2,70,30,"2|1",2,3,2,3,7,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",613,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"392","2022-09-30 15:50:50","2022-09-30 15:55:29",0,100,279,1,"2022-09-30 15:55:30","anonymous","PT-BR",1,1,22,0,1,1,10,10,1,"1|2|3|4|5",64,20,16,0,0,"1|2|3|4|5",1,"1|2|3|4|5",86,10,3,1,0,"1|2|3|4|5",7,52,48,"1|2",3,43,57,"1|2",4,6,2,3,2,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",279,"Complete","18-29",0,0,"Control","Pass","FL_88","Control","Brazil"
"393","2022-09-30 15:50:17","2022-09-30 15:55:50",0,100,332,1,"2022-09-30 15:55:50","anonymous","PT-BR",1,1,26,1,1,1,10,10,2,"4|3|2|1|5",74,24,0,2,0,"4|3|2|1|5",2,"4|3|2|1|5",49,22,9,20,0,"4|3|2|1|5",6,32,68,"2|1",4,27,73,"2|1",4,7,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",332,"Complete","18-29",0,0,"Control","Pass","FL_88","Control","Brazil"
"394","2022-09-30 15:49:04","2022-09-30 15:55:50",0,100,406,1,"2022-09-30 15:55:51","anonymous","PT-BR",0.899999976158142,1,59,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,30,70,"2|1",3,20,80,"2|1",3,99,2,5,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",406,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"395","2022-09-30 15:50:17","2022-09-30 15:56:00",0,100,343,1,"2022-09-30 15:56:01","anonymous","PT-BR",1,1,58,1,1,1,9,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",343,"","50-59",0,1,"","","FL_64","Intervention","Brazil"
"396","2022-09-30 15:50:10","2022-09-30 15:56:02",0,100,352,1,"2022-09-30 15:56:03","anonymous","PT-BR",1,1,41,0,1,1,10,10,1,"4|3|2|1|5",40,25,5,10,20,"4|3|2|1|5",1,"4|3|2|1|5",31,19,0,0,50,"4|3|2|1|5",7,20,80,"2|1",4,10,90,"2|1",4,7,2,5,8,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",352,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"397","2022-09-30 15:53:21","2022-09-30 15:56:06",0,100,165,1,"2022-09-30 15:56:06","anonymous","PT-BR",1,1,52,1,1,1,10,6,1,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",165,"","50-59",NA,NA,"","","FL_63","","Brazil"
"398","2022-09-30 15:46:37","2022-09-30 15:56:11",0,100,573,1,"2022-09-30 15:56:11","anonymous","PT-BR",1,1,51,1,1,1,10,10,2,"1|2|3|4|5",20,50,20,0,10,"1|2|3|4|5",1,"1|2|3|4|5",60,20,10,0,10,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",573,"","50-59",1,1,"Control","","FL_63","Control","Brazil"
"399","2022-09-30 15:50:14","2022-09-30 15:56:19",0,100,364,1,"2022-09-30 15:56:19","anonymous","PT-BR",1,1,27,0,1,1,10,9,1,"1|2|3|4|5",49,27,11,0,13,"1|2|3|4|5",2,"1|2|3|4|5",33,30,7,14,16,"1|2|3|4|5",7,50,50,"1|2",3,66,34,"1|2",4,6,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",364,"Complete","18-29",1,1,"Control","Pass","FL_63","Control","Brazil"
"400","2022-09-30 15:49:48","2022-09-30 15:56:22",0,100,393,1,"2022-09-30 15:56:22","anonymous","PT-BR",1,1,27,0,1,1,10,5,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",7,0,100,"2|1",4,30,70,"2|1",4,7,2,2,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",393,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"401","2022-09-30 15:54:20","2022-09-30 15:56:23",0,100,122,1,"2022-09-30 15:56:23","anonymous","PT-BR",1,1,25,1,1,1,10,10,3,"4|3|2|1|5",12,48,21,19,0,"4|3|2|1|5",3,"4|3|2|1|5",37,4,28,31,0,"4|3|2|1|5",5,58,42,"2|1",2,39,61,"2|1",3,3,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",122,"Speeder","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"402","2022-09-30 15:47:53","2022-09-30 15:56:27",0,100,514,1,"2022-09-30 15:56:28","anonymous","PT-BR",1,1,50,0,1,1,10,10,1,"4|3|2|1|5",51,39,4,6,0,"4|3|2|1|5",1,"4|3|2|1|5",91,0,5,4,0,"4|3|2|1|5",5,50,50,"2|1",3,60,40,"2|1",4,5,2,3,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",514,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","Brazil"
"403","2022-09-30 15:51:58","2022-09-30 15:56:28",0,100,270,1,"2022-09-30 15:56:29","anonymous","PT-BR",1,1,28,0,1,1,10,10,1,"1|2|3|4|5",37,36,27,0,0,"1|2|3|4|5",1,"1|2|3|4|5",37,63,0,0,0,"1|2|3|4|5",7,39,61,"1|2",4,37,63,"1|2",4,7,2,5,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",270,"","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"404","2022-09-30 15:54:20","2022-09-30 15:56:29",0,100,128,1,"2022-09-30 15:56:29","anonymous","PT-BR",1,1,20,0,1,1,4,10,4,"4|3|2|1|5",6,31,28,24,11,"4|3|2|1|5",4,"4|3|2|1|5",23,1,29,37,10,"4|3|2|1|5",4,26,74,"2|1",3,71,29,"2|1",2,7,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",128,"","18-29",0,0,"Control","","FL_88","Control","Brazil"
"405","2022-09-30 15:53:17","2022-09-30 15:56:30",0,100,193,1,"2022-09-30 15:56:31","anonymous","PT-BR",1,1,23,0,1,1,10,7,2,"1|2|3|4|5",63,0,0,0,37,"1|2|3|4|5",1,"1|2|3|4|5",28,57,0,15,0,"1|2|3|4|5",5,42,58,"1|2",2,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",193,"","18-29",0,0,"Intervention","","FL_88","Intervention","Brazil"
"406","2022-09-30 15:53:29","2022-09-30 15:56:31",0,100,181,1,"2022-09-30 15:56:31","anonymous","PT-BR",1,1,25,0,1,1,9,8,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",181,"","18-29",NA,NA,"","","FL_64","","Brazil"
"407","2022-09-30 15:54:52","2022-09-30 15:56:32",0,100,100,1,"2022-09-30 15:56:33","anonymous","PT-BR",0.899999976158142,1,26,0,1,1,9,7,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",100,"","18-29",NA,NA,"","","FL_63","","Brazil"
"408","2022-09-30 15:53:43","2022-09-30 15:56:34",0,100,170,1,"2022-09-30 15:56:34","anonymous","PT-BR",1,1,23,0,1,1,10,10,1,"4|3|2|1|5",24,40,20,10,6,"4|3|2|1|5",1,"4|3|2|1|5",13,15,32,24,16,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",170,"","18-29",0,0,"","","FL_88","Intervention","Brazil"
"409","2022-09-30 15:49:41","2022-09-30 15:56:34",0,100,412,1,"2022-09-30 15:56:34","anonymous","PT-BR",0.899999976158142,1,18,0,1,1,1,1,2,"4|3|2|1|5",70,30,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",50,30,0,0,20,"4|3|2|1|5",2,20,80,"2|1",4,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",412,"","18-29",1,1,"Control","","FL_63","Control","Brazil"
"410","2022-09-30 15:50:26","2022-09-30 15:56:34",0,100,368,1,"2022-09-30 15:56:34","anonymous","PT-BR",1,1,22,1,1,1,10,10,1,"4|3|2|1|5",57,40,3,0,0,"4|3|2|1|5",2,"4|3|2|1|5",5,85,10,0,0,"4|3|2|1|5",5,48,52,"2|1",4,56,44,"2|1",3,7,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",368,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","Brazil"
"411","2022-09-30 15:45:29","2022-09-30 15:56:35",0,100,665,1,"2022-09-30 15:56:35","anonymous","PT-BR",1,1,29,0,1,1,10,10,3,"1|2|3|4|5",9,15,29,3,44,"1|2|3|4|5",1,"1|2|3|4|5",15,21,11,16,37,"1|2|3|4|5",6,70,30,"1|2",3,40,60,"1|2",3,6,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",665,"","18-29",0,0,"Control","","FL_88","Control","Brazil"
"412","2022-09-30 15:45:16","2022-09-30 15:56:35",0,100,679,1,"2022-09-30 15:56:36","anonymous","PT-BR",1,1,22,0,1,1,10,9,NA,"",40,30,10,5,15,"1|2|3|4|5",1,"1|2|3|4|5",50,20,5,10,15,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",679,"","18-29",NA,NA,"","","FL_88","","Brazil"
"413","2022-09-30 15:52:49","2022-09-30 15:56:39",0,100,229,1,"2022-09-30 15:56:39","anonymous","PT-BR",1,1,24,0,1,1,10,9,2,"4|3|2|1|5",0,36,61,3,0,"4|3|2|1|5",2,"4|3|2|1|5",0,19,45,36,0,"4|3|2|1|5",3,69,31,"2|1",3,24,76,"2|1",2,7,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",229,"","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"414","2022-09-30 15:51:31","2022-09-30 15:56:40",0,100,309,1,"2022-09-30 15:56:40","anonymous","PT-BR",1,1,29,0,1,1,4,7,2,"4|3|2|1|5",0,30,50,20,0,"4|3|2|1|5",3,"4|3|2|1|5",30,30,20,20,0,"4|3|2|1|5",7,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",309,"","18-29",0,1,"Control","","FL_64","Control","Brazil"
"415","2022-09-30 15:47:51","2022-09-30 15:56:40",0,100,529,1,"2022-09-30 15:56:41","anonymous","PT-BR",1,1,27,0,1,1,10,10,1,"1|2|3|4|5",42,58,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",18,82,0,0,0,"1|2|3|4|5",7,61,39,"1|2",3,62,38,"1|2",2,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",529,"","18-29",1,1,"Intervention","","FL_63","Intervention","Brazil"
"416","2022-09-30 15:51:15","2022-09-30 15:56:44",0,100,329,1,"2022-09-30 15:56:45","anonymous","PT-BR",1,1,19,0,1,1,1,1,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",NA,"",95,5,0,0,0,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",329,"","18-29",NA,NA,"","","FL_76","","Brazil"
"417","2022-09-30 15:52:47","2022-09-30 15:56:46",0,100,238,1,"2022-09-30 15:56:46","anonymous","PT-BR",1,1,20,1,1,1,10,10,1,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",73,25,2,0,0,"1|2|3|4|5",7,10,90,"1|2",4,5,95,"1|2",4,7,2,3,6,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",238,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","Brazil"
"418","2022-09-30 15:52:19","2022-09-30 15:56:48",0,100,268,1,"2022-09-30 15:56:48","anonymous","PT-BR",1,1,25,0,1,1,10,10,1,"4|3|2|1|5",36,34,8,20,2,"4|3|2|1|5",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",268,"","18-29",NA,NA,"","","FL_76","","Brazil"
"419","2022-09-30 15:54:48","2022-09-30 15:56:51",0,100,123,1,"2022-09-30 15:56:52","anonymous","PT-BR",1,1,22,1,1,1,10,10,2,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,0,42,58,0,"4|3|2|1|5",3,0,100,"2|1",3,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",123,"","18-29",0,1,"Intervention","","FL_64","Intervention","Brazil"
"420","2022-09-30 15:53:51","2022-09-30 15:56:52",0,100,180,1,"2022-09-30 15:56:52","anonymous","PT-BR",1,1,27,1,1,1,10,7,2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",1,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",7,0,100,"2|1",3,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",180,"","18-29",1,0,"Control","","FL_76","Control","Brazil"
"421","2022-09-30 15:49:12","2022-09-30 15:56:52",0,100,460,1,"2022-09-30 15:56:52","anonymous","PT-BR",1,1,24,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",21,30,49,0,0,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",460,"","18-29",NA,NA,"","","FL_88","","Brazil"
"422","2022-09-30 15:52:40","2022-09-30 15:56:53",0,100,252,1,"2022-09-30 15:56:53","anonymous","PT-BR",1,1,27,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",252,"","18-29",NA,NA,"","","FL_64","","Brazil"
"423","2022-09-30 15:50:21","2022-09-30 15:56:53",0,100,392,1,"2022-09-30 15:56:53","anonymous","PT-BR",1,1,23,1,1,1,10,10,1,"4|3|2|1|5",79,0,0,21,0,"4|3|2|1|5",1,"4|3|2|1|5",93,0,7,0,0,"4|3|2|1|5",7,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",392,"","18-29",0,1,"Intervention","","FL_64","Intervention","Brazil"
"424","2022-09-30 15:54:49","2022-09-30 15:56:53",0,100,124,1,"2022-09-30 15:56:53","anonymous","PT-BR",0.899999976158142,1,28,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",14,18,29,23,16,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",124,"","18-29",NA,NA,"","","FL_88","","Brazil"
"425","2022-09-30 15:51:17","2022-09-30 15:56:54",0,100,336,1,"2022-09-30 15:56:54","anonymous","PT-BR",1,1,25,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",6,81,19,"1|2",3,49,51,"1|2",3,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",336,"","18-29",0,0,"Intervention","","FL_88","Intervention","Brazil"
"426","2022-09-30 15:53:39","2022-09-30 15:56:55",0,100,196,1,"2022-09-30 15:56:56","anonymous","PT-BR",1,1,29,1,1,1,10,10,1,"1|2|3|4|5",20,30,5,30,15,"1|2|3|4|5",2,"1|2|3|4|5",19,15,14,40,12,"1|2|3|4|5",4,51,49,"1|2",3,29,71,"1|2",3,6,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",196,"","18-29",1,0,"Control","","FL_76","Control","Brazil"
"427","2022-09-30 15:51:15","2022-09-30 15:56:56",0,100,341,1,"2022-09-30 15:56:56","anonymous","PT-BR",1,1,28,1,1,1,10,10,1,"4|3|2|1|5",14,19,22,30,15,"4|3|2|1|5",2,"4|3|2|1|5",17,39,19,16,9,"4|3|2|1|5",6,43,57,"2|1",3,70,30,"2|1",4,2,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",341,"","18-29",1,0,"Intervention","","FL_76","Intervention","Brazil"
"428","2022-09-30 15:52:14","2022-09-30 15:56:56",0,100,282,1,"2022-09-30 15:56:56","anonymous","PT-BR",1,1,18,1,1,1,10,10,2,"4|3|2|1|5",24,69,1,3,3,"4|3|2|1|5",2,"4|3|2|1|5",60,37,0,0,3,"4|3|2|1|5",5,44,56,"2|1",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",282,"","18-29",1,1,"Control","","FL_63","Control","Brazil"
"429","2022-09-30 15:53:08","2022-09-30 15:56:56",0,100,228,1,"2022-09-30 15:56:56","anonymous","PT-BR",1,1,25,1,1,1,0,9,1,"1|2|3|4|5",0,0,30,47,23,"1|2|3|4|5",2,"1|2|3|4|5",75,23,2,0,0,"1|2|3|4|5",7,76,24,"1|2",2,83,17,"1|2",3,7,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",228,"","18-29",1,1,"Intervention","","FL_63","Intervention","Brazil"
"430","2022-09-30 15:49:38","2022-09-30 15:56:59",0,100,440,1,"2022-09-30 15:56:59","anonymous","PT-BR",NA,1,21,1,1,1,10,10,1,"1|2|3|4|5",70,5,0,0,25,"1|2|3|4|5",1,"1|2|3|4|5",40,10,0,0,50,"1|2|3|4|5",7,60,40,"1|2",4,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",440,"","18-29",0,0,"Control","","FL_88","Control","Brazil"
